Logging to f:\Onedrive\OneDrive - Kansas State University\PhD Projects\Reinforcement Learning\Codes\Precision Spraying\January_26\jan10\setting_a_default_hyperparameters\logs\January10_13\ppo_env4
----------------------------------
| rollout/           |           |
|    fps                  | 328          |
|    iterations           | 5            |
|    time_elapsed         | 124          |
|    total_timesteps      | 40960        |
| train/                  |              |
|    approx_kl            | 0.0005720632 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -12.8        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 4.18e+09     |
|    n_updates            | 40           |
|    policy_gradient_loss | -0.000966    |
|    std                  | 1            |
|    value_loss           | 7.28e+09     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 40           |
|    ep_rew_mean          | -2.48e+05    |
| time/                   |              |
|    fps                  | 319          |
|    iterations           | 6            |
|    time_elapsed         | 153          |
|    total_timesteps      | 49152        |
| train/                  |              |
|    approx_kl            | 0.0007819545 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -12.8        |
|    explained_variance   | 5.96e-08     |
|    learning_rate        | 0.0003       |
|    loss                 | 4.24e+09     |
|    n_updates            | 50           |
|    policy_gradient_loss | -0.00119     |
|    std                  | 0.999        |
|    value_loss           | 7.1e+09      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 38.3         |
|    ep_rew_mean          | -2.4e+05     |
| time/                   |              |
|    fps                  | 311          |
|    iterations           | 7            |
|    time_elapsed         | 183          |
|    total_timesteps      | 57344        |
| train/                  |              |
|    approx_kl            | 0.0005209608 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -12.8        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 3.32e+09     |
|    n_updates            | 60           |
|    policy_gradient_loss | -0.000848    |
|    std                  | 0.999        |
|    value_loss           | 6.87e+09     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 39.4         |
|    ep_rew_mean          | -2.33e+05    |
| time/                   |              |
|    fps                  | 306          |
|    iterations           | 8            |
|    time_elapsed         | 214          |
|    total_timesteps      | 65536        |
| train/                  |              |
|    approx_kl            | 0.0007139058 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -12.8        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 3.6e+09      |
|    n_updates            | 70           |
|    policy_gradient_loss | -0.00114     |
|    std                  | 0.999        |
|    value_loss           | 6.89e+09     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 39.5         |
|    ep_rew_mean          | -2.33e+05    |
| time/                   |              |
|    fps                  | 302          |
|    iterations           | 9            |
|    time_elapsed         | 243          |
|    total_timesteps      | 73728        |
| train/                  |              |
|    approx_kl            | 0.0006477535 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -12.8        |
|    explained_variance   | -1.19e-07    |
|    learning_rate        | 0.0003       |
|    loss                 | 3.2e+09      |
|    n_updates            | 80           |
|    policy_gradient_loss | -0.00109     |
|    std                  | 0.999        |
|    value_loss           | 6.85e+09     |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 34            |
|    ep_rew_mean          | -2.06e+05     |
| time/                   |               |
|    fps                  | 298           |
|    iterations           | 10            |
|    time_elapsed         | 274           |
|    total_timesteps      | 81920         |
| train/                  |               |
|    approx_kl            | 0.00036168436 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -12.8         |
|    explained_variance   | 0             |
|    learning_rate        | 0.0003        |
|    loss                 | 3.22e+09      |
|    n_updates            | 90            |
|    policy_gradient_loss | -0.000678     |
|    std                  | 0.999         |
|    value_loss           | 6.15e+09      |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 36.4         |
|    ep_rew_mean          | -2.19e+05    |
| time/                   |              |
|    fps                  | 296          |
|    iterations           | 11           |
|    time_elapsed         | 304          |
|    total_timesteps      | 90112        |
| train/                  |              |
|    approx_kl            | 0.0002469094 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -12.8        |
|    explained_variance   | 1.19e-07     |
|    learning_rate        | 0.0003       |
|    loss                 | 3.35e+09     |
|    n_updates            | 100          |
|    policy_gradient_loss | -0.000565    |
|    std                  | 0.999        |
|    value_loss           | 6.48e+09     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 37.5         |
|    ep_rew_mean          | -2.37e+05    |
| time/                   |              |
|    fps                  | 294          |
|    iterations           | 12           |
|    time_elapsed         | 334          |
|    total_timesteps      | 98304        |
| train/                  |              |
|    approx_kl            | 0.0011294642 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -12.8        |
|    explained_variance   | -1.19e-07    |
|    learning_rate        | 0.0003       |
|    loss                 | 3.28e+09     |
|    n_updates            | 110          |
|    policy_gradient_loss | -0.00153     |
|    std                  | 0.999        |
|    value_loss           | 6.39e+09     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 38.4         |
|    ep_rew_mean          | -2.23e+05    |
| time/                   |              |
|    fps                  | 292          |
|    iterations           | 13           |
|    time_elapsed         | 364          |
|    total_timesteps      | 106496       |
| train/                  |              |
|    approx_kl            | 0.0003179012 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -12.8        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 3.53e+09     |
|    n_updates            | 120          |
|    policy_gradient_loss | -0.000601    |
|    std                  | 0.999        |
|    value_loss           | 6.58e+09     |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 37.6          |
|    ep_rew_mean          | -2.22e+05     |
| time/                   |               |
|    fps                  | 290           |
|    iterations           | 14            |
|    time_elapsed         | 394           |
|    total_timesteps      | 114688        |
| train/                  |               |
|    approx_kl            | 0.00042253264 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -12.8         |
|    explained_variance   | 0             |
|    learning_rate        | 0.0003        |
|    loss                 | 3.28e+09      |
|    n_updates            | 130           |
|    policy_gradient_loss | -0.000797     |
|    std                  | 0.998         |
|    value_loss           | 6.46e+09      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 40.6          |
|    ep_rew_mean          | -2.41e+05     |
| time/                   |               |
|    fps                  | 289           |
|    iterations           | 15            |
|    time_elapsed         | 424           |
|    total_timesteps      | 122880        |
| train/                  |               |
|    approx_kl            | 0.00034796848 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -12.8         |
|    explained_variance   | 0             |
|    learning_rate        | 0.0003        |
|    loss                 | 2.77e+09      |
|    n_updates            | 140           |
|    policy_gradient_loss | -0.00069      |
|    std                  | 0.998         |
|    value_loss           | 6.57e+09      |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 38.6         |
|    ep_rew_mean          | -2.35e+05    |
| time/                   |              |
|    fps                  | 287          |
|    iterations           | 16           |
|    time_elapsed         | 455          |
|    total_timesteps      | 131072       |
| train/                  |              |
|    approx_kl            | 0.0004475537 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -12.8        |
|    explained_variance   | -1.19e-07    |
|    learning_rate        | 0.0003       |
|    loss                 | 3.45e+09     |
|    n_updates            | 150          |
|    policy_gradient_loss | -0.000798    |
|    std                  | 0.999        |
|    value_loss           | 6.14e+09     |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 43.4          |
|    ep_rew_mean          | -2.44e+05     |
| time/                   |               |
|    fps                  | 286           |
|    iterations           | 17            |
|    time_elapsed         | 485           |
|    total_timesteps      | 139264        |
| train/                  |               |
|    approx_kl            | 0.00028522406 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -12.8         |
|    explained_variance   | 0             |
|    learning_rate        | 0.0003        |
|    loss                 | 3.09e+09      |
|    n_updates            | 160           |
|    policy_gradient_loss | -0.000593     |
|    std                  | 0.998         |
|    value_loss           | 6.61e+09      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 38.3          |
|    ep_rew_mean          | -2.22e+05     |
| time/                   |               |
|    fps                  | 285           |
|    iterations           | 18            |
|    time_elapsed         | 516           |
|    total_timesteps      | 147456        |
| train/                  |               |
|    approx_kl            | 0.00038544793 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -12.8         |
|    explained_variance   | 5.96e-08      |
|    learning_rate        | 0.0003        |
|    loss                 | 3.11e+09      |
|    n_updates            | 170           |
|    policy_gradient_loss | -0.000674     |
|    std                  | 0.998         |
|    value_loss           | 6.29e+09      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 38.3          |
|    ep_rew_mean          | -2.29e+05     |
| time/                   |               |
|    fps                  | 284           |
|    iterations           | 19            |
|    time_elapsed         | 546           |
|    total_timesteps      | 155648        |
| train/                  |               |
|    approx_kl            | 0.00034678273 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -12.8         |
|    explained_variance   | 5.96e-08      |
|    learning_rate        | 0.0003        |
|    loss                 | 3.14e+09      |
|    n_updates            | 180           |
|    policy_gradient_loss | -0.000679     |
|    std                  | 0.998         |
|    value_loss           | 6.13e+09      |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 40.9         |
|    ep_rew_mean          | -2.36e+05    |
| time/                   |              |
|    fps                  | 284          |
|    iterations           | 20           |
|    time_elapsed         | 576          |
|    total_timesteps      | 163840       |
| train/                  |              |
|    approx_kl            | 0.0003967563 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -12.7        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 2.7e+09      |
|    n_updates            | 190          |
|    policy_gradient_loss | -0.000709    |
|    std                  | 0.998        |
|    value_loss           | 6.11e+09     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 35.4         |
|    ep_rew_mean          | -2.23e+05    |
| time/                   |              |
|    fps                  | 283          |
|    iterations           | 21           |
|    time_elapsed         | 605          |
|    total_timesteps      | 172032       |
| train/                  |              |
|    approx_kl            | 0.0005283315 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -12.7        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 3.04e+09     |
|    n_updates            | 200          |
|    policy_gradient_loss | -0.00084     |
|    std                  | 0.998        |
|    value_loss           | 6.3e+09      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 41           |
|    ep_rew_mean          | -2.32e+05    |
| time/                   |              |
|    fps                  | 283          |
|    iterations           | 22           |
|    time_elapsed         | 635          |
|    total_timesteps      | 180224       |
| train/                  |              |
|    approx_kl            | 0.0004755764 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -12.7        |
|    explained_variance   | -1.19e-07    |
|    learning_rate        | 0.0003       |
|    loss                 | 3.21e+09     |
|    n_updates            | 210          |
|    policy_gradient_loss | -0.000861    |
|    std                  | 0.997        |
|    value_loss           | 6.3e+09      |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 33          |
|    ep_rew_mean          | -2.17e+05   |
| time/                   |             |
|    fps                  | 283         |
|    iterations           | 23          |
|    time_elapsed         | 665         |
|    total_timesteps      | 188416      |
| train/                  |             |
|    approx_kl            | 8.22576e-05 |
|    clip_fraction        | 0           |
|    clip_range           | 0.2         |
|    entropy_loss         | -12.7       |
|    explained_variance   | 1.79e-07    |
|    learning_rate        | 0.0003      |
|    loss                 | 3.24e+09    |
|    n_updates            | 220         |
|    policy_gradient_loss | -0.000247   |
|    std                  | 0.997       |
|    value_loss           | 6.38e+09    |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 42.5         |
|    ep_rew_mean          | -2.35e+05    |
| time/                   |              |
|    fps                  | 282          |
|    iterations           | 24           |
|    time_elapsed         | 695          |
|    total_timesteps      | 196608       |
| train/                  |              |
|    approx_kl            | 0.0007487191 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -12.7        |
|    explained_variance   | -1.19e-07    |
|    learning_rate        | 0.0003       |
|    loss                 | 3.37e+09     |
|    n_updates            | 230          |
|    policy_gradient_loss | -0.00123     |
|    std                  | 0.997        |
|    value_loss           | 6.61e+09     |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 36.2          |
|    ep_rew_mean          | -2.23e+05     |
| time/                   |               |
|    fps                  | 282           |
|    iterations           | 25            |
|    time_elapsed         | 725           |
|    total_timesteps      | 204800        |
| train/                  |               |
|    approx_kl            | 0.00077634666 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -12.7         |
|    explained_variance   | -1.19e-07     |
|    learning_rate        | 0.0003        |
|    loss                 | 2.86e+09      |
|    n_updates            | 240           |
|    policy_gradient_loss | -0.0011       |
|    std                  | 0.997         |
|    value_loss           | 6.01e+09      |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 41           |
|    ep_rew_mean          | -2.35e+05    |
| time/                   |              |
|    fps                  | 281          |
|    iterations           | 26           |
|    time_elapsed         | 755          |
|    total_timesteps      | 212992       |
| train/                  |              |
|    approx_kl            | 0.0011719551 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -12.7        |
|    explained_variance   | -1.19e-07    |
|    learning_rate        | 0.0003       |
|    loss                 | 3.08e+09     |
|    n_updates            | 250          |
|    policy_gradient_loss | -0.00168     |
|    std                  | 0.996        |
|    value_loss           | 6.37e+09     |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 37            |
|    ep_rew_mean          | -2.27e+05     |
| time/                   |               |
|    fps                  | 281           |
|    iterations           | 27            |
|    time_elapsed         | 785           |
|    total_timesteps      | 221184        |
| train/                  |               |
|    approx_kl            | 0.00023647348 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -12.7         |
|    explained_variance   | 5.96e-08      |
|    learning_rate        | 0.0003        |
|    loss                 | 2.76e+09      |
|    n_updates            | 260           |
|    policy_gradient_loss | -0.000511     |
|    std                  | 0.996         |
|    value_loss           | 6.14e+09      |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 35.6         |
|    ep_rew_mean          | -2.06e+05    |
| time/                   |              |
|    fps                  | 281          |
|    iterations           | 28           |
|    time_elapsed         | 815          |
|    total_timesteps      | 229376       |
| train/                  |              |
|    approx_kl            | 0.0005903678 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -12.7        |
|    explained_variance   | -1.19e-07    |
|    learning_rate        | 0.0003       |
|    loss                 | 3.08e+09     |
|    n_updates            | 270          |
|    policy_gradient_loss | -0.000982    |
|    std                  | 0.996        |
|    value_loss           | 6.36e+09     |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 36            |
|    ep_rew_mean          | -2.17e+05     |
| time/                   |               |
|    fps                  | 280           |
|    iterations           | 29            |
|    time_elapsed         | 846           |
|    total_timesteps      | 237568        |
| train/                  |               |
|    approx_kl            | 0.00078086904 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -12.7         |
|    explained_variance   | 0             |
|    learning_rate        | 0.0003        |
|    loss                 | 2.93e+09      |
|    n_updates            | 280           |
|    policy_gradient_loss | -0.00114      |
|    std                  | 0.996         |
|    value_loss           | 5.83e+09      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 41.3          |
|    ep_rew_mean          | -2.23e+05     |
| time/                   |               |
|    fps                  | 279           |
|    iterations           | 30            |
|    time_elapsed         | 877           |
|    total_timesteps      | 245760        |
| train/                  |               |
|    approx_kl            | 0.00024053702 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -12.7         |
|    explained_variance   | 0             |
|    learning_rate        | 0.0003        |
|    loss                 | 3.63e+09      |
|    n_updates            | 290           |
|    policy_gradient_loss | -0.000554     |
|    std                  | 0.996         |
|    value_loss           | 6.52e+09      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 36.4          |
|    ep_rew_mean          | -2.09e+05     |
| time/                   |               |
|    fps                  | 278           |
|    iterations           | 31            |
|    time_elapsed         | 910           |
|    total_timesteps      | 253952        |
| train/                  |               |
|    approx_kl            | 0.00057426107 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -12.7         |
|    explained_variance   | -1.19e-07     |
|    learning_rate        | 0.0003        |
|    loss                 | 3.19e+09      |
|    n_updates            | 300           |
|    policy_gradient_loss | -0.00086      |
|    std                  | 0.996         |
|    value_loss           | 5.67e+09      |
-------------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 35         |
|    ep_rew_mean          | -2.11e+05  |
| time/                   |            |
|    fps                  | 278        |
|    iterations           | 32         |
|    time_elapsed         | 939        |
|    total_timesteps      | 262144     |
| train/                  |            |
|    approx_kl            | 0.00068462 |
|    clip_fraction        | 0          |
|    clip_range           | 0.2        |
|    entropy_loss         | -12.7      |
|    explained_variance   | 1.19e-07   |
|    learning_rate        | 0.0003     |
|    loss                 | 2.72e+09   |
|    n_updates            | 310        |
|    policy_gradient_loss | -0.00107   |
|    std                  | 0.996      |
|    value_loss           | 6.1e+09    |
----------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 35.2          |
|    ep_rew_mean          | -2.19e+05     |
| time/                   |               |
|    fps                  | 278           |
|    iterations           | 33            |
|    time_elapsed         | 969           |
|    total_timesteps      | 270336        |
| train/                  |               |
|    approx_kl            | 0.00059247256 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -12.7         |
|    explained_variance   | 0             |
|    learning_rate        | 0.0003        |
|    loss                 | 3.33e+09      |
|    n_updates            | 320           |
|    policy_gradient_loss | -0.000941     |
|    std                  | 0.996         |
|    value_loss           | 5.91e+09      |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 33.9         |
|    ep_rew_mean          | -2.03e+05    |
| time/                   |              |
|    fps                  | 278          |
|    iterations           | 34           |
|    time_elapsed         | 998          |
|    total_timesteps      | 278528       |
| train/                  |              |
|    approx_kl            | 0.0006812482 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -12.7        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 3.44e+09     |
|    n_updates            | 330          |
|    policy_gradient_loss | -0.00101     |
|    std                  | 0.996        |
|    value_loss           | 6.2e+09      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 34.6         |
|    ep_rew_mean          | -2.09e+05    |
| time/                   |              |
|    fps                  | 279          |
|    iterations           | 35           |
|    time_elapsed         | 1027         |
|    total_timesteps      | 286720       |
| train/                  |              |
|    approx_kl            | 0.0002971353 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -12.7        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 3.55e+09     |
|    n_updates            | 340          |
|    policy_gradient_loss | -0.000567    |
|    std                  | 0.996        |
|    value_loss           | 5.91e+09     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 39.2         |
|    ep_rew_mean          | -2.15e+05    |
| time/                   |              |
|    fps                  | 279          |
|    iterations           | 36           |
|    time_elapsed         | 1056         |
|    total_timesteps      | 294912       |
| train/                  |              |
|    approx_kl            | 0.0002392107 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -12.7        |
|    explained_variance   | 1.19e-07     |
|    learning_rate        | 0.0003       |
|    loss                 | 2.99e+09     |
|    n_updates            | 350          |
|    policy_gradient_loss | -0.000499    |
|    std                  | 0.996        |
|    value_loss           | 5.92e+09     |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 37            |
|    ep_rew_mean          | -2.15e+05     |
| time/                   |               |
|    fps                  | 279           |
|    iterations           | 37            |
|    time_elapsed         | 1084          |
|    total_timesteps      | 303104        |
| train/                  |               |
|    approx_kl            | 0.00020003296 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -12.7         |
|    explained_variance   | 0             |
|    learning_rate        | 0.0003        |
|    loss                 | 3.07e+09      |
|    n_updates            | 360           |
|    policy_gradient_loss | -0.000472     |
|    std                  | 0.996         |
|    value_loss           | 6.08e+09      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 35.6          |
|    ep_rew_mean          | -1.98e+05     |
| time/                   |               |
|    fps                  | 279           |
|    iterations           | 38            |
|    time_elapsed         | 1113          |
|    total_timesteps      | 311296        |
| train/                  |               |
|    approx_kl            | 0.00062331394 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -12.7         |
|    explained_variance   | -1.19e-07     |
|    learning_rate        | 0.0003        |
|    loss                 | 3.2e+09       |
|    n_updates            | 370           |
|    policy_gradient_loss | -0.000906     |
|    std                  | 0.996         |
|    value_loss           | 5.94e+09      |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 37.5         |
|    ep_rew_mean          | -2.22e+05    |
| time/                   |              |
|    fps                  | 279          |
|    iterations           | 39           |
|    time_elapsed         | 1141         |
|    total_timesteps      | 319488       |
| train/                  |              |
|    approx_kl            | 0.0012624812 |
|    clip_fraction        | 2.44e-05     |
|    clip_range           | 0.2          |
|    entropy_loss         | -12.7        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 2.8e+09      |
|    n_updates            | 380          |
|    policy_gradient_loss | -0.00167     |
|    std                  | 0.995        |
|    value_loss           | 5.78e+09     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 43.8         |
|    ep_rew_mean          | -2.41e+05    |
| time/                   |              |
|    fps                  | 279          |
|    iterations           | 40           |
|    time_elapsed         | 1171         |
|    total_timesteps      | 327680       |
| train/                  |              |
|    approx_kl            | 0.0005424937 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -12.7        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 3.12e+09     |
|    n_updates            | 390          |
|    policy_gradient_loss | -0.000899    |
|    std                  | 0.995        |
|    value_loss           | 5.88e+09     |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 33            |
|    ep_rew_mean          | -2.02e+05     |
| time/                   |               |
|    fps                  | 279           |
|    iterations           | 41            |
|    time_elapsed         | 1201          |
|    total_timesteps      | 335872        |
| train/                  |               |
|    approx_kl            | 0.00029692758 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -12.7         |
|    explained_variance   | 0             |
|    learning_rate        | 0.0003        |
|    loss                 | 2.81e+09      |
|    n_updates            | 400           |
|    policy_gradient_loss | -0.000516     |
|    std                  | 0.995         |
|    value_loss           | 5.69e+09      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 38.6          |
|    ep_rew_mean          | -2.28e+05     |
| time/                   |               |
|    fps                  | 279           |
|    iterations           | 42            |
|    time_elapsed         | 1229          |
|    total_timesteps      | 344064        |
| train/                  |               |
|    approx_kl            | 0.00090765784 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -12.7         |
|    explained_variance   | 0             |
|    learning_rate        | 0.0003        |
|    loss                 | 3.16e+09      |
|    n_updates            | 410           |
|    policy_gradient_loss | -0.00138      |
|    std                  | 0.995         |
|    value_loss           | 5.97e+09      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 40.8          |
|    ep_rew_mean          | -2.06e+05     |
| time/                   |               |
|    fps                  | 280           |
|    iterations           | 43            |
|    time_elapsed         | 1257          |
|    total_timesteps      | 352256        |
| train/                  |               |
|    approx_kl            | 0.00067802705 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -12.7         |
|    explained_variance   | 0             |
|    learning_rate        | 0.0003        |
|    loss                 | 2.81e+09      |
|    n_updates            | 420           |
|    policy_gradient_loss | -0.000954     |
|    std                  | 0.995         |
|    value_loss           | 5.77e+09      |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 38           |
|    ep_rew_mean          | -2.06e+05    |
| time/                   |              |
|    fps                  | 280          |
|    iterations           | 44           |
|    time_elapsed         | 1286         |
|    total_timesteps      | 360448       |
| train/                  |              |
|    approx_kl            | 0.0010326831 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -12.7        |
|    explained_variance   | 5.96e-08     |
|    learning_rate        | 0.0003       |
