Logging to /home/c/choton/reinforcement_learning/icra_2026/aug9_default_hyp_exp/logs/August09_15/PPO_env5
----------------------------------
| rollout/           |           |
| rollout/                |             |
|    ep_len_mean          | 141         |
|    ep_rew_mean          | -9.57e+04   |
| time/                   |             |
|    fps                  | 361         |
|    iterations           | 6           |
|    time_elapsed         | 135         |
|    total_timesteps      | 49152       |
| train/                  |             |
|    approx_kl            | 0.004513159 |
|    clip_fraction        | 0.0241      |
|    clip_range           | 0.2         |
|    entropy_loss         | -8.52       |
|    explained_variance   | 5.96e-08    |
|    learning_rate        | 0.0003      |
|    loss                 | 5.71e+08    |
|    n_updates            | 50          |
|    policy_gradient_loss | -0.00373    |
|    std                  | 1           |
|    value_loss           | 6.29e+08    |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 161         |
|    ep_rew_mean          | -9.48e+04   |
| time/                   |             |
|    fps                  | 363         |
|    iterations           | 7           |
|    time_elapsed         | 157         |
|    total_timesteps      | 57344       |
| train/                  |             |
|    approx_kl            | 0.003483316 |
|    clip_fraction        | 0.00867     |
|    clip_range           | 0.2         |
|    entropy_loss         | -8.51       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0003      |
|    loss                 | 2.61e+08    |
|    n_updates            | 60          |
|    policy_gradient_loss | -0.00206    |
|    std                  | 0.999       |
|    value_loss           | 6.07e+08    |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 184         |
|    ep_rew_mean          | -9.48e+04   |
| time/                   |             |
|    fps                  | 360         |
|    iterations           | 8           |
|    time_elapsed         | 181         |
|    total_timesteps      | 65536       |
| train/                  |             |
|    approx_kl            | 0.004088734 |
|    clip_fraction        | 0.0263      |
|    clip_range           | 0.2         |
|    entropy_loss         | -8.5        |
|    explained_variance   | 0           |
|    learning_rate        | 0.0003      |
|    loss                 | 2.09e+08    |
|    n_updates            | 70          |
|    policy_gradient_loss | -0.0035     |
|    std                  | 0.998       |
|    value_loss           | 4.02e+08    |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 178          |
|    ep_rew_mean          | -9.57e+04    |
| time/                   |              |
|    fps                  | 359          |
|    iterations           | 9            |
|    time_elapsed         | 204          |
|    total_timesteps      | 73728        |
| train/                  |              |
|    approx_kl            | 0.0031662309 |
|    clip_fraction        | 0.0056       |
|    clip_range           | 0.2          |
|    entropy_loss         | -8.5         |
|    explained_variance   | -1.19e-07    |
|    learning_rate        | 0.0003       |
|    loss                 | 1.27e+08     |
|    n_updates            | 80           |
|    policy_gradient_loss | -0.00206     |
|    std                  | 0.996        |
|    value_loss           | 4.93e+08     |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 195         |
|    ep_rew_mean          | -9.59e+04   |
| time/                   |             |
|    fps                  | 363         |
|    iterations           | 10          |
|    time_elapsed         | 225         |
|    total_timesteps      | 81920       |
| train/                  |             |
|    approx_kl            | 0.004701728 |
|    clip_fraction        | 0.0223      |
|    clip_range           | 0.2         |
|    entropy_loss         | -8.5        |
|    explained_variance   | -1.19e-07   |
|    learning_rate        | 0.0003      |
|    loss                 | 2.02e+08    |
|    n_updates            | 90          |
|    policy_gradient_loss | -0.00377    |
|    std                  | 0.998       |
|    value_loss           | 4.82e+08    |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 204          |
|    ep_rew_mean          | -9.45e+04    |
| time/                   |              |
|    fps                  | 364          |
|    iterations           | 11           |
|    time_elapsed         | 246          |
|    total_timesteps      | 90112        |
| train/                  |              |
|    approx_kl            | 0.0037093437 |
|    clip_fraction        | 0.0111       |
|    clip_range           | 0.2          |
|    entropy_loss         | -8.5         |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 1.76e+08     |
|    n_updates            | 100          |
|    policy_gradient_loss | -0.00244     |
|    std                  | 0.997        |
|    value_loss           | 3.66e+08     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 212          |
|    ep_rew_mean          | -9.46e+04    |
| time/                   |              |
|    fps                  | 365          |
|    iterations           | 12           |
|    time_elapsed         | 268          |
|    total_timesteps      | 98304        |
| train/                  |              |
|    approx_kl            | 0.0044565946 |
|    clip_fraction        | 0.0246       |
|    clip_range           | 0.2          |
|    entropy_loss         | -8.49        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 2.11e+08     |
|    n_updates            | 110          |
|    policy_gradient_loss | -0.0033      |
|    std                  | 0.996        |
|    value_loss           | 4.39e+08     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 216          |
|    ep_rew_mean          | -9.54e+04    |
| time/                   |              |
|    fps                  | 366          |
|    iterations           | 13           |
|    time_elapsed         | 290          |
|    total_timesteps      | 106496       |
| train/                  |              |
|    approx_kl            | 0.0032831556 |
|    clip_fraction        | 0.00974      |
|    clip_range           | 0.2          |
|    entropy_loss         | -8.49        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 2.39e+08     |
|    n_updates            | 120          |
|    policy_gradient_loss | -0.00215     |
|    std                  | 0.996        |
|    value_loss           | 4.17e+08     |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 204         |
|    ep_rew_mean          | -9.56e+04   |
| time/                   |             |
|    fps                  | 364         |
|    iterations           | 14          |
|    time_elapsed         | 314         |
|    total_timesteps      | 114688      |
| train/                  |             |
|    approx_kl            | 0.004206384 |
|    clip_fraction        | 0.0172      |
|    clip_range           | 0.2         |
|    entropy_loss         | -8.48       |
|    explained_variance   | -1.19e-07   |
|    learning_rate        | 0.0003      |
|    loss                 | 8.2e+07     |
|    n_updates            | 130         |
|    policy_gradient_loss | -0.00239    |
|    std                  | 0.995       |
|    value_loss           | 3.51e+08    |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 178          |
|    ep_rew_mean          | -9.57e+04    |
| time/                   |              |
|    fps                  | 366          |
|    iterations           | 15           |
|    time_elapsed         | 335          |
|    total_timesteps      | 122880       |
| train/                  |              |
|    approx_kl            | 0.0051242057 |
|    clip_fraction        | 0.03         |
|    clip_range           | 0.2          |
|    entropy_loss         | -8.49        |
|    explained_variance   | 5.96e-08     |
|    learning_rate        | 0.0003       |
|    loss                 | 3.88e+08     |
|    n_updates            | 140          |
|    policy_gradient_loss | -0.00388     |
|    std                  | 0.997        |
|    value_loss           | 4.9e+08      |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 192         |
|    ep_rew_mean          | -9.32e+04   |
| time/                   |             |
|    fps                  | 367         |
|    iterations           | 16          |
|    time_elapsed         | 356         |
|    total_timesteps      | 131072      |
| train/                  |             |
|    approx_kl            | 0.004953269 |
|    clip_fraction        | 0.0262      |
|    clip_range           | 0.2         |
|    entropy_loss         | -8.49       |
|    explained_variance   | -1.19e-07   |
|    learning_rate        | 0.0003      |
|    loss                 | 3.12e+08    |
|    n_updates            | 150         |
|    policy_gradient_loss | -0.00359    |
|    std                  | 0.995       |
|    value_loss           | 4.82e+08    |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 205          |
|    ep_rew_mean          | -9.32e+04    |
| time/                   |              |
|    fps                  | 367          |
|    iterations           | 17           |
|    time_elapsed         | 378          |
|    total_timesteps      | 139264       |
| train/                  |              |
|    approx_kl            | 0.0046668015 |
|    clip_fraction        | 0.0255       |
|    clip_range           | 0.2          |
|    entropy_loss         | -8.48        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 1.44e+08     |
|    n_updates            | 160          |
|    policy_gradient_loss | -0.00307     |
|    std                  | 0.994        |
|    value_loss           | 3.7e+08      |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 207         |
|    ep_rew_mean          | -9.59e+04   |
| time/                   |             |
|    fps                  | 366         |
|    iterations           | 18          |
|    time_elapsed         | 401         |
|    total_timesteps      | 147456      |
| train/                  |             |
|    approx_kl            | 0.005643406 |
|    clip_fraction        | 0.0308      |
|    clip_range           | 0.2         |
|    entropy_loss         | -8.47       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0003      |
|    loss                 | 9.34e+07    |
|    n_updates            | 170         |
|    policy_gradient_loss | -0.00383    |
|    std                  | 0.993       |
|    value_loss           | 4.31e+08    |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -9.61e+04   |
| time/                   |             |
|    fps                  | 366         |
|    iterations           | 19          |
|    time_elapsed         | 424         |
|    total_timesteps      | 155648      |
| train/                  |             |
|    approx_kl            | 0.004664437 |
|    clip_fraction        | 0.0229      |
|    clip_range           | 0.2         |
|    entropy_loss         | -8.48       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0003      |
|    loss                 | 1.47e+08    |
|    n_updates            | 180         |
|    policy_gradient_loss | -0.00367    |
|    std                  | 0.994       |
|    value_loss           | 4.09e+08    |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 197         |
|    ep_rew_mean          | -9.6e+04    |
| time/                   |             |
|    fps                  | 365         |
|    iterations           | 20          |
|    time_elapsed         | 448         |
|    total_timesteps      | 163840      |
| train/                  |             |
|    approx_kl            | 0.004692014 |
|    clip_fraction        | 0.0163      |
|    clip_range           | 0.2         |
|    entropy_loss         | -8.48       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0003      |
|    loss                 | 3.22e+08    |
|    n_updates            | 190         |
|    policy_gradient_loss | -0.00284    |
|    std                  | 0.994       |
|    value_loss           | 4.3e+08     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 205         |
|    ep_rew_mean          | -9.68e+04   |
| time/                   |             |
|    fps                  | 364         |
|    iterations           | 21          |
|    time_elapsed         | 471         |
|    total_timesteps      | 172032      |
| train/                  |             |
|    approx_kl            | 0.004065304 |
|    clip_fraction        | 0.0153      |
|    clip_range           | 0.2         |
|    entropy_loss         | -8.48       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0003      |
|    loss                 | 1.78e+08    |
|    n_updates            | 200         |
|    policy_gradient_loss | -0.00285    |
|    std                  | 0.993       |
|    value_loss           | 4.26e+08    |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 231          |
|    ep_rew_mean          | -9.7e+04     |
| time/                   |              |
|    fps                  | 364          |
|    iterations           | 22           |
|    time_elapsed         | 493          |
|    total_timesteps      | 180224       |
| train/                  |              |
|    approx_kl            | 0.0039046374 |
|    clip_fraction        | 0.0192       |
|    clip_range           | 0.2          |
|    entropy_loss         | -8.48        |
|    explained_variance   | -2.38e-07    |
|    learning_rate        | 0.0003       |
|    loss                 | 1.79e+08     |
|    n_updates            | 210          |
|    policy_gradient_loss | -0.00271     |
|    std                  | 0.995        |
|    value_loss           | 3.84e+08     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 259          |
|    ep_rew_mean          | -9.62e+04    |
| time/                   |              |
|    fps                  | 365          |
|    iterations           | 23           |
|    time_elapsed         | 515          |
|    total_timesteps      | 188416       |
| train/                  |              |
|    approx_kl            | 0.0050161253 |
|    clip_fraction        | 0.0252       |
|    clip_range           | 0.2          |
|    entropy_loss         | -8.47        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 1.9e+08      |
|    n_updates            | 220          |
|    policy_gradient_loss | -0.00241     |
|    std                  | 0.99         |
|    value_loss           | 3.14e+08     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 273          |
|    ep_rew_mean          | -9.58e+04    |
| time/                   |              |
|    fps                  | 366          |
|    iterations           | 24           |
|    time_elapsed         | 537          |
|    total_timesteps      | 196608       |
| train/                  |              |
|    approx_kl            | 0.0049500493 |
|    clip_fraction        | 0.0262       |
|    clip_range           | 0.2          |
|    entropy_loss         | -8.44        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 1.04e+08     |
|    n_updates            | 230          |
|    policy_gradient_loss | -0.00305     |
|    std                  | 0.987        |
|    value_loss           | 2.9e+08      |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 250         |
|    ep_rew_mean          | -9.6e+04    |
| time/                   |             |
|    fps                  | 366         |
|    iterations           | 25          |
|    time_elapsed         | 559         |
|    total_timesteps      | 204800      |
| train/                  |             |
|    approx_kl            | 0.004729783 |
|    clip_fraction        | 0.0207      |
|    clip_range           | 0.2         |
|    entropy_loss         | -8.45       |
|    explained_variance   | -1.19e-07   |
|    learning_rate        | 0.0003      |
|    loss                 | 2.15e+08    |
|    n_updates            | 240         |
|    policy_gradient_loss | -0.0023     |
|    std                  | 0.99        |
|    value_loss           | 2.91e+08    |
-----------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 248       |
|    ep_rew_mean          | -9.57e+04 |
| time/                   |           |
|    fps                  | 364       |
|    iterations           | 26        |
|    time_elapsed         | 584       |
|    total_timesteps      | 212992    |
| train/                  |           |
|    approx_kl            | 0.0047946 |
|    clip_fraction        | 0.024     |
|    clip_range           | 0.2       |
|    entropy_loss         | -8.46     |
|    explained_variance   | -1.19e-07 |
|    learning_rate        | 0.0003    |
|    loss                 | 2.54e+08  |
|    n_updates            | 250       |
|    policy_gradient_loss | -0.00384  |
|    std                  | 0.991     |
|    value_loss           | 4.24e+08  |
---------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 233          |
|    ep_rew_mean          | -9.56e+04    |
| time/                   |              |
|    fps                  | 362          |
|    iterations           | 27           |
|    time_elapsed         | 609          |
|    total_timesteps      | 221184       |
| train/                  |              |
|    approx_kl            | 0.0047118017 |
|    clip_fraction        | 0.0513       |
|    clip_range           | 0.2          |
|    entropy_loss         | -8.46        |
|    explained_variance   | 1.19e-07     |
|    learning_rate        | 0.0003       |
|    loss                 | 6.48e+07     |
|    n_updates            | 260          |
|    policy_gradient_loss | -0.00262     |
|    std                  | 0.99         |
|    value_loss           | 3.01e+08     |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 247         |
|    ep_rew_mean          | -9.47e+04   |
| time/                   |             |
|    fps                  | 361         |
|    iterations           | 28          |
|    time_elapsed         | 634         |
|    total_timesteps      | 229376      |
| train/                  |             |
|    approx_kl            | 0.004672125 |
|    clip_fraction        | 0.0229      |
|    clip_range           | 0.2         |
|    entropy_loss         | -8.45       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0003      |
|    loss                 | 2.19e+08    |
|    n_updates            | 270         |
|    policy_gradient_loss | -0.00275    |
|    std                  | 0.99        |
|    value_loss           | 3.85e+08    |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 254          |
|    ep_rew_mean          | -9.39e+04    |
| time/                   |              |
|    fps                  | 360          |
|    iterations           | 29           |
|    time_elapsed         | 659          |
|    total_timesteps      | 237568       |
| train/                  |              |
|    approx_kl            | 0.0050219726 |
|    clip_fraction        | 0.0365       |
|    clip_range           | 0.2          |
|    entropy_loss         | -8.46        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 1.21e+08     |
|    n_updates            | 280          |
|    policy_gradient_loss | -0.00393     |
|    std                  | 0.991        |
|    value_loss           | 3.02e+08     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 236          |
|    ep_rew_mean          | -9.42e+04    |
| time/                   |              |
|    fps                  | 360          |
|    iterations           | 30           |
|    time_elapsed         | 681          |
|    total_timesteps      | 245760       |
| train/                  |              |
|    approx_kl            | 0.0047555845 |
|    clip_fraction        | 0.0247       |
|    clip_range           | 0.2          |
|    entropy_loss         | -8.46        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 8.51e+07     |
|    n_updates            | 290          |
|    policy_gradient_loss | -0.00288     |
|    std                  | 0.99         |
|    value_loss           | 3.41e+08     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 213          |
|    ep_rew_mean          | -9.68e+04    |
| time/                   |              |
|    fps                  | 361          |
|    iterations           | 31           |
|    time_elapsed         | 703          |
|    total_timesteps      | 253952       |
| train/                  |              |
|    approx_kl            | 0.0056737186 |
|    clip_fraction        | 0.032        |
|    clip_range           | 0.2          |
|    entropy_loss         | -8.45        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 2.61e+08     |
|    n_updates            | 300          |
|    policy_gradient_loss | -0.00386     |
|    std                  | 0.988        |
|    value_loss           | 4.12e+08     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 234          |
|    ep_rew_mean          | -9.7e+04     |
| time/                   |              |
|    fps                  | 360          |
|    iterations           | 32           |
|    time_elapsed         | 728          |
|    total_timesteps      | 262144       |
| train/                  |              |
|    approx_kl            | 0.0037025446 |
|    clip_fraction        | 0.0198       |
|    clip_range           | 0.2          |
|    entropy_loss         | -8.44        |
|    explained_variance   | -1.19e-07    |
|    learning_rate        | 0.0003       |
|    loss                 | 1.56e+08     |
|    n_updates            | 310          |
|    policy_gradient_loss | -0.00281     |
|    std                  | 0.987        |
|    value_loss           | 3.94e+08     |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 259         |
|    ep_rew_mean          | -9.69e+04   |
| time/                   |             |
|    fps                  | 358         |
|    iterations           | 33          |
|    time_elapsed         | 754         |
|    total_timesteps      | 270336      |
| train/                  |             |
|    approx_kl            | 0.004776284 |
|    clip_fraction        | 0.0313      |
|    clip_range           | 0.2         |
|    entropy_loss         | -8.43       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0003      |
|    loss                 | 1.24e+08    |
|    n_updates            | 320         |
|    policy_gradient_loss | -0.00287    |
|    std                  | 0.986       |
|    value_loss           | 3.03e+08    |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 265          |
|    ep_rew_mean          | -9.63e+04    |
| time/                   |              |
|    fps                  | 355          |
|    iterations           | 34           |
|    time_elapsed         | 782          |
|    total_timesteps      | 278528       |
| train/                  |              |
|    approx_kl            | 0.0060019176 |
|    clip_fraction        | 0.0394       |
|    clip_range           | 0.2          |
|    entropy_loss         | -8.43        |
|    explained_variance   | 1.19e-07     |
|    learning_rate        | 0.0003       |
|    loss                 | 1.64e+08     |
|    n_updates            | 330          |
|    policy_gradient_loss | -0.00396     |
|    std                  | 0.986        |
|    value_loss           | 3e+08        |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 255         |
|    ep_rew_mean          | -9.59e+04   |
| time/                   |             |
|    fps                  | 354         |
|    iterations           | 35          |
|    time_elapsed         | 807         |
|    total_timesteps      | 286720      |
| train/                  |             |
|    approx_kl            | 0.004963333 |
|    clip_fraction        | 0.0334      |
|    clip_range           | 0.2         |
|    entropy_loss         | -8.42       |
|    explained_variance   | -2.38e-07   |
|    learning_rate        | 0.0003      |
|    loss                 | 2.03e+08    |
|    n_updates            | 340         |
|    policy_gradient_loss | -0.0035     |
|    std                  | 0.983       |
|    value_loss           | 3.54e+08    |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 244          |
|    ep_rew_mean          | -9.54e+04    |
| time/                   |              |
|    fps                  | 354          |
|    iterations           | 36           |
|    time_elapsed         | 832          |
|    total_timesteps      | 294912       |
| train/                  |              |
|    approx_kl            | 0.0045656823 |
|    clip_fraction        | 0.033        |
|    clip_range           | 0.2          |
|    entropy_loss         | -8.41        |
|    explained_variance   | 1.19e-07     |
|    learning_rate        | 0.0003       |
|    loss                 | 2.07e+08     |
|    n_updates            | 350          |
|    policy_gradient_loss | -0.00273     |
|    std                  | 0.981        |
|    value_loss           | 3.19e+08     |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 252         |
|    ep_rew_mean          | -9.44e+04   |
| time/                   |             |
|    fps                  | 353         |
|    iterations           | 37          |
|    time_elapsed         | 857         |
|    total_timesteps      | 303104      |
| train/                  |             |
|    approx_kl            | 0.006834567 |
|    clip_fraction        | 0.0279      |
|    clip_range           | 0.2         |
|    entropy_loss         | -8.4        |
|    explained_variance   | 0           |
|    learning_rate        | 0.0003      |
|    loss                 | 2.32e+08    |
|    n_updates            | 360         |
|    policy_gradient_loss | -0.00263    |
|    std                  | 0.981       |
|    value_loss           | 3.4e+08     |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 258          |
|    ep_rew_mean          | -9.43e+04    |
| time/                   |              |
|    fps                  | 352          |
|    iterations           | 38           |
|    time_elapsed         | 881          |
|    total_timesteps      | 311296       |
| train/                  |              |
|    approx_kl            | 0.0049664425 |
|    clip_fraction        | 0.0339       |
|    clip_range           | 0.2          |
|    entropy_loss         | -8.4         |
|    explained_variance   | 2.38e-07     |
|    learning_rate        | 0.0003       |
|    loss                 | 1.32e+08     |
|    n_updates            | 370          |
|    policy_gradient_loss | -0.00339     |
|    std                  | 0.98         |
|    value_loss           | 3.41e+08     |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 260         |
|    ep_rew_mean          | -9.18e+04   |
| time/                   |             |
|    fps                  | 352         |
|    iterations           | 39          |
|    time_elapsed         | 907         |
|    total_timesteps      | 319488      |
| train/                  |             |
|    approx_kl            | 0.006553633 |
|    clip_fraction        | 0.0499      |
|    clip_range           | 0.2         |
|    entropy_loss         | -8.39       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0003      |
|    loss                 | 2.69e+08    |
|    n_updates            | 380         |
|    policy_gradient_loss | -0.00361    |
|    std                  | 0.978       |
|    value_loss           | 3.11e+08    |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 255        |
|    ep_rew_mean          | -9.24e+04  |
| time/                   |            |
|    fps                  | 351        |
|    iterations           | 40         |
|    time_elapsed         | 933        |
|    total_timesteps      | 327680     |
| train/                  |            |
|    approx_kl            | 0.00416849 |
|    clip_fraction        | 0.0515     |
|    clip_range           | 0.2        |
|    entropy_loss         | -8.39      |
|    explained_variance   | 0          |
|    learning_rate        | 0.0003     |
|    loss                 | 2.5e+08    |
|    n_updates            | 390        |
|    policy_gradient_loss | -0.00267   |
|    std                  | 0.98       |
|    value_loss           | 3.44e+08   |
----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 267          |
|    ep_rew_mean          | -9.31e+04    |
| time/                   |              |
|    fps                  | 350          |
|    iterations           | 41           |
|    time_elapsed         | 959          |
|    total_timesteps      | 335872       |
| train/                  |              |
|    approx_kl            | 0.0040874626 |
|    clip_fraction        | 0.0277       |
|    clip_range           | 0.2          |
|    entropy_loss         | -8.38        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 7.06e+07     |
|    n_updates            | 400          |
|    policy_gradient_loss | -0.00305     |
|    std                  | 0.978        |
|    value_loss           | 3.41e+08     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 280          |
|    ep_rew_mean          | -9.31e+04    |
| time/                   |              |
|    fps                  | 349          |
|    iterations           | 42           |
|    time_elapsed         | 984          |
|    total_timesteps      | 344064       |
| train/                  |              |
|    approx_kl            | 0.0059633097 |
|    clip_fraction        | 0.062        |
|    clip_range           | 0.2          |
|    entropy_loss         | -8.38        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 1.14e+08     |
|    n_updates            | 410          |
|    policy_gradient_loss | -0.0039      |
|    std                  | 0.978        |
|    value_loss           | 2.26e+08     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 297          |
|    ep_rew_mean          | -9.5e+04     |
| time/                   |              |
|    fps                  | 349          |
|    iterations           | 43           |
|    time_elapsed         | 1008         |
|    total_timesteps      | 352256       |
| train/                  |              |
|    approx_kl            | 0.0044824053 |
|    clip_fraction        | 0.0367       |
|    clip_range           | 0.2          |
|    entropy_loss         | -8.37        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 1.18e+08     |
|    n_updates            | 420          |
|    policy_gradient_loss | -0.004       |
|    std                  | 0.977        |
|    value_loss           | 3e+08        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 313          |
|    ep_rew_mean          | -9.57e+04    |
| time/                   |              |
|    fps                  | 348          |
|    iterations           | 44           |
|    time_elapsed         | 1034         |
|    total_timesteps      | 360448       |
| train/                  |              |
|    approx_kl            | 0.0048654918 |
|    clip_fraction        | 0.0243       |
|    clip_range           | 0.2          |
|    entropy_loss         | -8.37        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 1.07e+08     |
|    n_updates            | 430          |
|    policy_gradient_loss | -0.00148     |
|    std                  | 0.977        |
