Logging to /home/c/choton/reinforcement_learning/icra_2026/aug9_default_hyp_exp/logs/August09_15/PPO_env7
----------------------------------
| rollout/           |           |
| rollout/                |              |
|    ep_len_mean          | 128          |
|    ep_rew_mean          | -9.67e+04    |
| time/                   |              |
|    fps                  | 313          |
|    iterations           | 10           |
|    time_elapsed         | 261          |
|    total_timesteps      | 81920        |
| train/                  |              |
|    approx_kl            | 0.0036062864 |
|    clip_fraction        | 0.00905      |
|    clip_range           | 0.2          |
|    entropy_loss         | -8.5         |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 1.91e+08     |
|    n_updates            | 90           |
|    policy_gradient_loss | -0.00179     |
|    std                  | 0.997        |
|    value_loss           | 6.26e+08     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 128          |
|    ep_rew_mean          | -9.76e+04    |
| time/                   |              |
|    fps                  | 311          |
|    iterations           | 11           |
|    time_elapsed         | 289          |
|    total_timesteps      | 90112        |
| train/                  |              |
|    approx_kl            | 0.0043988787 |
|    clip_fraction        | 0.0159       |
|    clip_range           | 0.2          |
|    entropy_loss         | -8.5         |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 3.77e+08     |
|    n_updates            | 100          |
|    policy_gradient_loss | -0.00272     |
|    std                  | 0.998        |
|    value_loss           | 7.06e+08     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 131          |
|    ep_rew_mean          | -9.77e+04    |
| time/                   |              |
|    fps                  | 310          |
|    iterations           | 12           |
|    time_elapsed         | 316          |
|    total_timesteps      | 98304        |
| train/                  |              |
|    approx_kl            | 0.0037332987 |
|    clip_fraction        | 0.00894      |
|    clip_range           | 0.2          |
|    entropy_loss         | -8.5         |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 2.88e+08     |
|    n_updates            | 110          |
|    policy_gradient_loss | -0.00215     |
|    std                  | 0.997        |
|    value_loss           | 6.33e+08     |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 140         |
|    ep_rew_mean          | -9.72e+04   |
| time/                   |             |
|    fps                  | 310         |
|    iterations           | 13          |
|    time_elapsed         | 343         |
|    total_timesteps      | 106496      |
| train/                  |             |
|    approx_kl            | 0.003170872 |
|    clip_fraction        | 0.0045      |
|    clip_range           | 0.2         |
|    entropy_loss         | -8.5        |
|    explained_variance   | -1.19e-07   |
|    learning_rate        | 0.0003      |
|    loss                 | 1.78e+08    |
|    n_updates            | 120         |
|    policy_gradient_loss | -0.00202    |
|    std                  | 0.997       |
|    value_loss           | 6.2e+08     |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 137          |
|    ep_rew_mean          | -9.69e+04    |
| time/                   |              |
|    fps                  | 310          |
|    iterations           | 14           |
|    time_elapsed         | 369          |
|    total_timesteps      | 114688       |
| train/                  |              |
|    approx_kl            | 0.0030851369 |
|    clip_fraction        | 0.00323      |
|    clip_range           | 0.2          |
|    entropy_loss         | -8.5         |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 1.78e+08     |
|    n_updates            | 130          |
|    policy_gradient_loss | -0.00165     |
|    std                  | 0.997        |
|    value_loss           | 6.7e+08      |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 133         |
|    ep_rew_mean          | -9.71e+04   |
| time/                   |             |
|    fps                  | 309         |
|    iterations           | 15          |
|    time_elapsed         | 396         |
|    total_timesteps      | 122880      |
| train/                  |             |
|    approx_kl            | 0.003505461 |
|    clip_fraction        | 0.0102      |
|    clip_range           | 0.2         |
|    entropy_loss         | -8.49       |
|    explained_variance   | 5.96e-08    |
|    learning_rate        | 0.0003      |
|    loss                 | 8.8e+07     |
|    n_updates            | 140         |
|    policy_gradient_loss | -0.00291    |
|    std                  | 0.996       |
|    value_loss           | 5.93e+08    |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 146          |
|    ep_rew_mean          | -9.76e+04    |
| time/                   |              |
|    fps                  | 308          |
|    iterations           | 16           |
|    time_elapsed         | 424          |
|    total_timesteps      | 131072       |
| train/                  |              |
|    approx_kl            | 0.0038102847 |
|    clip_fraction        | 0.0111       |
|    clip_range           | 0.2          |
|    entropy_loss         | -8.49        |
|    explained_variance   | 1.19e-07     |
|    learning_rate        | 0.0003       |
|    loss                 | 1.85e+08     |
|    n_updates            | 150          |
|    policy_gradient_loss | -0.00278     |
|    std                  | 0.996        |
|    value_loss           | 6.37e+08     |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 170         |
|    ep_rew_mean          | -9.78e+04   |
| time/                   |             |
|    fps                  | 308         |
|    iterations           | 17          |
|    time_elapsed         | 451         |
|    total_timesteps      | 139264      |
| train/                  |             |
|    approx_kl            | 0.004206827 |
|    clip_fraction        | 0.0107      |
|    clip_range           | 0.2         |
|    entropy_loss         | -8.48       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0003      |
|    loss                 | 4.33e+08    |
|    n_updates            | 160         |
|    policy_gradient_loss | -0.00273    |
|    std                  | 0.994       |
|    value_loss           | 4.65e+08    |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 171          |
|    ep_rew_mean          | -9.73e+04    |
| time/                   |              |
|    fps                  | 308          |
|    iterations           | 18           |
|    time_elapsed         | 478          |
|    total_timesteps      | 147456       |
| train/                  |              |
|    approx_kl            | 0.0040892325 |
|    clip_fraction        | 0.0185       |
|    clip_range           | 0.2          |
|    entropy_loss         | -8.47        |
|    explained_variance   | -1.19e-07    |
|    learning_rate        | 0.0003       |
|    loss                 | 3.34e+08     |
|    n_updates            | 170          |
|    policy_gradient_loss | -0.00318     |
|    std                  | 0.992        |
|    value_loss           | 4.72e+08     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 166          |
|    ep_rew_mean          | -9.77e+04    |
| time/                   |              |
|    fps                  | 308          |
|    iterations           | 19           |
|    time_elapsed         | 505          |
|    total_timesteps      | 155648       |
| train/                  |              |
|    approx_kl            | 0.0046042698 |
|    clip_fraction        | 0.0251       |
|    clip_range           | 0.2          |
|    entropy_loss         | -8.46        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 3.34e+08     |
|    n_updates            | 180          |
|    policy_gradient_loss | -0.00335     |
|    std                  | 0.992        |
|    value_loss           | 5.09e+08     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 159          |
|    ep_rew_mean          | -9.77e+04    |
| time/                   |              |
|    fps                  | 307          |
|    iterations           | 20           |
|    time_elapsed         | 533          |
|    total_timesteps      | 163840       |
| train/                  |              |
|    approx_kl            | 0.0030008615 |
|    clip_fraction        | 0.00961      |
|    clip_range           | 0.2          |
|    entropy_loss         | -8.47        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 3.21e+08     |
|    n_updates            | 190          |
|    policy_gradient_loss | -0.00234     |
|    std                  | 0.993        |
|    value_loss           | 5.32e+08     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 162          |
|    ep_rew_mean          | -9.7e+04     |
| time/                   |              |
|    fps                  | 306          |
|    iterations           | 21           |
|    time_elapsed         | 560          |
|    total_timesteps      | 172032       |
| train/                  |              |
|    approx_kl            | 0.0039099115 |
|    clip_fraction        | 0.00922      |
|    clip_range           | 0.2          |
|    entropy_loss         | -8.47        |
|    explained_variance   | 5.96e-08     |
|    learning_rate        | 0.0003       |
|    loss                 | 2.26e+08     |
|    n_updates            | 200          |
|    policy_gradient_loss | -0.00235     |
|    std                  | 0.993        |
|    value_loss           | 5.39e+08     |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 168         |
|    ep_rew_mean          | -9.67e+04   |
| time/                   |             |
|    fps                  | 307         |
|    iterations           | 22          |
|    time_elapsed         | 587         |
|    total_timesteps      | 180224      |
| train/                  |             |
|    approx_kl            | 0.004168384 |
|    clip_fraction        | 0.0133      |
|    clip_range           | 0.2         |
|    entropy_loss         | -8.46       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0003      |
|    loss                 | 3.05e+08    |
|    n_updates            | 210         |
|    policy_gradient_loss | -0.00285    |
|    std                  | 0.991       |
|    value_loss           | 5.1e+08     |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 160          |
|    ep_rew_mean          | -9.73e+04    |
| time/                   |              |
|    fps                  | 306          |
|    iterations           | 23           |
|    time_elapsed         | 613          |
|    total_timesteps      | 188416       |
| train/                  |              |
|    approx_kl            | 0.0038512764 |
|    clip_fraction        | 0.0145       |
|    clip_range           | 0.2          |
|    entropy_loss         | -8.45        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 2.45e+08     |
|    n_updates            | 220          |
|    policy_gradient_loss | -0.00336     |
|    std                  | 0.989        |
|    value_loss           | 4.69e+08     |
------------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 161        |
|    ep_rew_mean          | -9.77e+04  |
| time/                   |            |
|    fps                  | 307        |
|    iterations           | 24         |
|    time_elapsed         | 639        |
|    total_timesteps      | 196608     |
| train/                  |            |
|    approx_kl            | 0.00436268 |
|    clip_fraction        | 0.0178     |
|    clip_range           | 0.2        |
|    entropy_loss         | -8.44      |
|    explained_variance   | 0          |
|    learning_rate        | 0.0003     |
|    loss                 | 3.82e+08   |
|    n_updates            | 230        |
|    policy_gradient_loss | -0.00333   |
|    std                  | 0.987      |
|    value_loss           | 5.7e+08    |
----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 170          |
|    ep_rew_mean          | -9.76e+04    |
| time/                   |              |
|    fps                  | 307          |
|    iterations           | 25           |
|    time_elapsed         | 665          |
|    total_timesteps      | 204800       |
| train/                  |              |
|    approx_kl            | 0.0034366907 |
|    clip_fraction        | 0.00857      |
|    clip_range           | 0.2          |
|    entropy_loss         | -8.43        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 2e+08        |
|    n_updates            | 240          |
|    policy_gradient_loss | -0.00263     |
|    std                  | 0.985        |
|    value_loss           | 4.98e+08     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 155          |
|    ep_rew_mean          | -9.79e+04    |
| time/                   |              |
|    fps                  | 307          |
|    iterations           | 26           |
|    time_elapsed         | 692          |
|    total_timesteps      | 212992       |
| train/                  |              |
|    approx_kl            | 0.0049074683 |
|    clip_fraction        | 0.026        |
|    clip_range           | 0.2          |
|    entropy_loss         | -8.43        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 2.42e+08     |
|    n_updates            | 250          |
|    policy_gradient_loss | -0.00351     |
|    std                  | 0.986        |
|    value_loss           | 4.84e+08     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 151          |
|    ep_rew_mean          | -9.82e+04    |
| time/                   |              |
|    fps                  | 307          |
|    iterations           | 27           |
|    time_elapsed         | 719          |
|    total_timesteps      | 221184       |
| train/                  |              |
|    approx_kl            | 0.0037977437 |
|    clip_fraction        | 0.017        |
|    clip_range           | 0.2          |
|    entropy_loss         | -8.43        |
|    explained_variance   | 5.96e-08     |
|    learning_rate        | 0.0003       |
|    loss                 | 1.25e+08     |
|    n_updates            | 260          |
|    policy_gradient_loss | -0.00289     |
|    std                  | 0.987        |
|    value_loss           | 5.98e+08     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 180          |
|    ep_rew_mean          | -9.82e+04    |
| time/                   |              |
|    fps                  | 307          |
|    iterations           | 28           |
|    time_elapsed         | 746          |
|    total_timesteps      | 229376       |
| train/                  |              |
|    approx_kl            | 0.0039002025 |
|    clip_fraction        | 0.0151       |
|    clip_range           | 0.2          |
|    entropy_loss         | -8.44        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 1.97e+08     |
|    n_updates            | 270          |
|    policy_gradient_loss | -0.00246     |
|    std                  | 0.987        |
|    value_loss           | 4.98e+08     |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 201         |
|    ep_rew_mean          | -9.76e+04   |
| time/                   |             |
|    fps                  | 307         |
|    iterations           | 29          |
|    time_elapsed         | 773         |
|    total_timesteps      | 237568      |
| train/                  |             |
|    approx_kl            | 0.004126408 |
|    clip_fraction        | 0.0184      |
|    clip_range           | 0.2         |
|    entropy_loss         | -8.43       |
|    explained_variance   | -1.19e-07   |
|    learning_rate        | 0.0003      |
|    loss                 | 2.98e+08    |
|    n_updates            | 280         |
|    policy_gradient_loss | -0.00382    |
|    std                  | 0.986       |
|    value_loss           | 4.26e+08    |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 204         |
|    ep_rew_mean          | -9.79e+04   |
| time/                   |             |
|    fps                  | 306         |
|    iterations           | 30          |
|    time_elapsed         | 801         |
|    total_timesteps      | 245760      |
| train/                  |             |
|    approx_kl            | 0.003790637 |
|    clip_fraction        | 0.0114      |
|    clip_range           | 0.2         |
|    entropy_loss         | -8.43       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0003      |
|    loss                 | 1.4e+08     |
|    n_updates            | 290         |
|    policy_gradient_loss | -0.00319    |
|    std                  | 0.987       |
|    value_loss           | 4.03e+08    |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 196          |
|    ep_rew_mean          | -9.79e+04    |
| time/                   |              |
|    fps                  | 305          |
|    iterations           | 31           |
|    time_elapsed         | 830          |
|    total_timesteps      | 253952       |
| train/                  |              |
|    approx_kl            | 0.0033214004 |
|    clip_fraction        | 0.00919      |
|    clip_range           | 0.2          |
|    entropy_loss         | -8.43        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 1.19e+08     |
|    n_updates            | 300          |
|    policy_gradient_loss | -0.00247     |
|    std                  | 0.985        |
|    value_loss           | 4.09e+08     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 200          |
|    ep_rew_mean          | -9.77e+04    |
| time/                   |              |
|    fps                  | 304          |
|    iterations           | 32           |
|    time_elapsed         | 860          |
|    total_timesteps      | 262144       |
| train/                  |              |
|    approx_kl            | 0.0037325977 |
|    clip_fraction        | 0.0133       |
|    clip_range           | 0.2          |
|    entropy_loss         | -8.43        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 1.71e+08     |
|    n_updates            | 310          |
|    policy_gradient_loss | -0.003       |
|    std                  | 0.986        |
|    value_loss           | 4.36e+08     |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 188         |
|    ep_rew_mean          | -9.76e+04   |
| time/                   |             |
|    fps                  | 304         |
|    iterations           | 33          |
|    time_elapsed         | 887         |
|    total_timesteps      | 270336      |
| train/                  |             |
|    approx_kl            | 0.004337861 |
|    clip_fraction        | 0.0286      |
|    clip_range           | 0.2         |
|    entropy_loss         | -8.42       |
|    explained_variance   | -1.19e-07   |
|    learning_rate        | 0.0003      |
|    loss                 | 2.19e+08    |
|    n_updates            | 320         |
|    policy_gradient_loss | -0.00381    |
|    std                  | 0.983       |
|    value_loss           | 4.1e+08     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -9.66e+04   |
| time/                   |             |
|    fps                  | 304         |
|    iterations           | 34          |
|    time_elapsed         | 913         |
|    total_timesteps      | 278528      |
| train/                  |             |
|    approx_kl            | 0.003117211 |
|    clip_fraction        | 0.00651     |
|    clip_range           | 0.2         |
|    entropy_loss         | -8.41       |
|    explained_variance   | 5.96e-08    |
|    learning_rate        | 0.0003      |
|    loss                 | 2.11e+08    |
|    n_updates            | 330         |
|    policy_gradient_loss | -0.0023     |
|    std                  | 0.984       |
|    value_loss           | 4.63e+08    |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 210          |
|    ep_rew_mean          | -9.54e+04    |
| time/                   |              |
|    fps                  | 304          |
|    iterations           | 35           |
|    time_elapsed         | 940          |
|    total_timesteps      | 286720       |
| train/                  |              |
|    approx_kl            | 0.0043612663 |
|    clip_fraction        | 0.0125       |
|    clip_range           | 0.2          |
|    entropy_loss         | -8.42        |
|    explained_variance   | 1.19e-07     |
|    learning_rate        | 0.0003       |
|    loss                 | 8.83e+07     |
|    n_updates            | 340          |
|    policy_gradient_loss | -0.00255     |
|    std                  | 0.986        |
|    value_loss           | 3.89e+08     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 220          |
|    ep_rew_mean          | -9.44e+04    |
| time/                   |              |
|    fps                  | 304          |
|    iterations           | 36           |
|    time_elapsed         | 967          |
|    total_timesteps      | 294912       |
| train/                  |              |
|    approx_kl            | 0.0042598136 |
|    clip_fraction        | 0.0189       |
|    clip_range           | 0.2          |
|    entropy_loss         | -8.42        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 1.16e+08     |
|    n_updates            | 350          |
|    policy_gradient_loss | -0.00342     |
|    std                  | 0.984        |
|    value_loss           | 4.28e+08     |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 219         |
|    ep_rew_mean          | -9.55e+04   |
| time/                   |             |
|    fps                  | 305         |
|    iterations           | 37          |
|    time_elapsed         | 993         |
|    total_timesteps      | 303104      |
| train/                  |             |
|    approx_kl            | 0.003861295 |
|    clip_fraction        | 0.0119      |
|    clip_range           | 0.2         |
|    entropy_loss         | -8.41       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0003      |
|    loss                 | 1.16e+08    |
|    n_updates            | 360         |
|    policy_gradient_loss | -0.00228    |
|    std                  | 0.983       |
|    value_loss           | 3.78e+08    |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 227          |
|    ep_rew_mean          | -9.66e+04    |
| time/                   |              |
|    fps                  | 304          |
|    iterations           | 38           |
|    time_elapsed         | 1021         |
|    total_timesteps      | 311296       |
| train/                  |              |
|    approx_kl            | 0.0036537969 |
|    clip_fraction        | 0.0159       |
|    clip_range           | 0.2          |
|    entropy_loss         | -8.4         |
|    explained_variance   | -1.19e-07    |
|    learning_rate        | 0.0003       |
|    loss                 | 1.5e+08      |
|    n_updates            | 370          |
|    policy_gradient_loss | -0.00262     |
|    std                  | 0.981        |
|    value_loss           | 3.38e+08     |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 213         |
|    ep_rew_mean          | -9.64e+04   |
| time/                   |             |
|    fps                  | 304         |
|    iterations           | 39          |
|    time_elapsed         | 1048        |
|    total_timesteps      | 319488      |
| train/                  |             |
|    approx_kl            | 0.004004161 |
|    clip_fraction        | 0.0167      |
|    clip_range           | 0.2         |
|    entropy_loss         | -8.4        |
|    explained_variance   | 0           |
|    learning_rate        | 0.0003      |
|    loss                 | 3.73e+08    |
|    n_updates            | 380         |
|    policy_gradient_loss | -0.00356    |
|    std                  | 0.981       |
|    value_loss           | 4.1e+08     |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 214          |
|    ep_rew_mean          | -9.67e+04    |
| time/                   |              |
|    fps                  | 304          |
|    iterations           | 40           |
|    time_elapsed         | 1074         |
|    total_timesteps      | 327680       |
| train/                  |              |
|    approx_kl            | 0.0042432644 |
|    clip_fraction        | 0.022        |
|    clip_range           | 0.2          |
|    entropy_loss         | -8.39        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 1.55e+08     |
|    n_updates            | 390          |
|    policy_gradient_loss | -0.00405     |
|    std                  | 0.979        |
|    value_loss           | 3.94e+08     |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 239         |
|    ep_rew_mean          | -9.66e+04   |
| time/                   |             |
|    fps                  | 304         |
|    iterations           | 41          |
|    time_elapsed         | 1101        |
|    total_timesteps      | 335872      |
| train/                  |             |
|    approx_kl            | 0.004761974 |
|    clip_fraction        | 0.0236      |
|    clip_range           | 0.2         |
|    entropy_loss         | -8.38       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0003      |
|    loss                 | 9.91e+07    |
|    n_updates            | 400         |
|    policy_gradient_loss | -0.00305    |
|    std                  | 0.978       |
|    value_loss           | 3.41e+08    |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 255         |
|    ep_rew_mean          | -9.62e+04   |
| time/                   |             |
|    fps                  | 304         |
|    iterations           | 42          |
|    time_elapsed         | 1129        |
|    total_timesteps      | 344064      |
| train/                  |             |
|    approx_kl            | 0.004656988 |
|    clip_fraction        | 0.0266      |
|    clip_range           | 0.2         |
|    entropy_loss         | -8.37       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0003      |
|    loss                 | 1.17e+08    |
|    n_updates            | 410         |
|    policy_gradient_loss | -0.00346    |
|    std                  | 0.976       |
|    value_loss           | 3.1e+08     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 260         |
|    ep_rew_mean          | -9.69e+04   |
| time/                   |             |
|    fps                  | 303         |
|    iterations           | 43          |
|    time_elapsed         | 1158        |
|    total_timesteps      | 352256      |
| train/                  |             |
|    approx_kl            | 0.003837826 |
|    clip_fraction        | 0.0212      |
|    clip_range           | 0.2         |
|    entropy_loss         | -8.37       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0003      |
|    loss                 | 1.49e+08    |
|    n_updates            | 420         |
|    policy_gradient_loss | -0.00333    |
|    std                  | 0.977       |
|    value_loss           | 3.08e+08    |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 237          |
|    ep_rew_mean          | -9.71e+04    |
| time/                   |              |
|    fps                  | 303          |
|    iterations           | 44           |
|    time_elapsed         | 1185         |
|    total_timesteps      | 360448       |
| train/                  |              |
|    approx_kl            | 0.0049980707 |
|    clip_fraction        | 0.03         |
|    clip_range           | 0.2          |
|    entropy_loss         | -8.37        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 1.86e+08     |
|    n_updates            | 430          |
|    policy_gradient_loss | -0.00358     |
|    std                  | 0.978        |
