Logging to /home/c/choton/reinforcement_learning/icra_2026/aug9_default_hyp_exp/logs/August09_15/PPO_env6
----------------------------------
| rollout/           |           |
|    policy_gradient_loss | -0.00169     |
|    std                  | 0.996        |
|    value_loss           | 7.17e+08     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 99.4         |
|    ep_rew_mean          | -1e+05       |
| time/                   |              |
|    fps                  | 337          |
|    iterations           | 10           |
|    time_elapsed         | 242          |
|    total_timesteps      | 81920        |
| train/                  |              |
|    approx_kl            | 0.0025279764 |
|    clip_fraction        | 0.00149      |
|    clip_range           | 0.2          |
|    entropy_loss         | -8.49        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 4.1e+08      |
|    n_updates            | 90           |
|    policy_gradient_loss | -0.00127     |
|    std                  | 0.997        |
|    value_loss           | 7.67e+08     |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 104         |
|    ep_rew_mean          | -9.94e+04   |
| time/                   |             |
|    fps                  | 335         |
|    iterations           | 11          |
|    time_elapsed         | 268         |
|    total_timesteps      | 90112       |
| train/                  |             |
|    approx_kl            | 0.004288772 |
|    clip_fraction        | 0.0116      |
|    clip_range           | 0.2         |
|    entropy_loss         | -8.49       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0003      |
|    loss                 | 3e+08       |
|    n_updates            | 100         |
|    policy_gradient_loss | -0.00215    |
|    std                  | 0.996       |
|    value_loss           | 8.56e+08    |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 121          |
|    ep_rew_mean          | -9.92e+04    |
| time/                   |              |
|    fps                  | 333          |
|    iterations           | 12           |
|    time_elapsed         | 295          |
|    total_timesteps      | 98304        |
| train/                  |              |
|    approx_kl            | 0.0035219095 |
|    clip_fraction        | 0.00715      |
|    clip_range           | 0.2          |
|    entropy_loss         | -8.49        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 6.09e+08     |
|    n_updates            | 110          |
|    policy_gradient_loss | -0.00177     |
|    std                  | 0.997        |
|    value_loss           | 8.33e+08     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 116          |
|    ep_rew_mean          | -9.98e+04    |
| time/                   |              |
|    fps                  | 332          |
|    iterations           | 13           |
|    time_elapsed         | 320          |
|    total_timesteps      | 106496       |
| train/                  |              |
|    approx_kl            | 0.0038975868 |
|    clip_fraction        | 0.00876      |
|    clip_range           | 0.2          |
|    entropy_loss         | -8.49        |
|    explained_variance   | 5.96e-08     |
|    learning_rate        | 0.0003       |
|    loss                 | 4.16e+08     |
|    n_updates            | 120          |
|    policy_gradient_loss | -0.00212     |
|    std                  | 0.994        |
|    value_loss           | 6.48e+08     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 118          |
|    ep_rew_mean          | -1e+05       |
| time/                   |              |
|    fps                  | 331          |
|    iterations           | 14           |
|    time_elapsed         | 345          |
|    total_timesteps      | 114688       |
| train/                  |              |
|    approx_kl            | 0.0038514542 |
|    clip_fraction        | 0.0076       |
|    clip_range           | 0.2          |
|    entropy_loss         | -8.48        |
|    explained_variance   | 1.19e-07     |
|    learning_rate        | 0.0003       |
|    loss                 | 4.09e+08     |
|    n_updates            | 130          |
|    policy_gradient_loss | -0.00167     |
|    std                  | 0.994        |
|    value_loss           | 7.73e+08     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 113          |
|    ep_rew_mean          | -1e+05       |
| time/                   |              |
|    fps                  | 332          |
|    iterations           | 15           |
|    time_elapsed         | 369          |
|    total_timesteps      | 122880       |
| train/                  |              |
|    approx_kl            | 0.0036725856 |
|    clip_fraction        | 0.0076       |
|    clip_range           | 0.2          |
|    entropy_loss         | -8.48        |
|    explained_variance   | 5.96e-08     |
|    learning_rate        | 0.0003       |
|    loss                 | 4.23e+08     |
|    n_updates            | 140          |
|    policy_gradient_loss | -0.00185     |
|    std                  | 0.996        |
|    value_loss           | 7.11e+08     |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 106         |
|    ep_rew_mean          | -9.98e+04   |
| time/                   |             |
|    fps                  | 332         |
|    iterations           | 16          |
|    time_elapsed         | 394         |
|    total_timesteps      | 131072      |
| train/                  |             |
|    approx_kl            | 0.003744164 |
|    clip_fraction        | 0.00621     |
|    clip_range           | 0.2         |
|    entropy_loss         | -8.49       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0003      |
|    loss                 | 3.66e+08    |
|    n_updates            | 150         |
|    policy_gradient_loss | -0.00161    |
|    std                  | 0.995       |
|    value_loss           | 7.8e+08     |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 101          |
|    ep_rew_mean          | -9.96e+04    |
| time/                   |              |
|    fps                  | 332          |
|    iterations           | 17           |
|    time_elapsed         | 419          |
|    total_timesteps      | 139264       |
| train/                  |              |
|    approx_kl            | 0.0039902367 |
|    clip_fraction        | 0.0123       |
|    clip_range           | 0.2          |
|    entropy_loss         | -8.49        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 4.61e+08     |
|    n_updates            | 160          |
|    policy_gradient_loss | -0.00235     |
|    std                  | 0.996        |
|    value_loss           | 7.93e+08     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 106          |
|    ep_rew_mean          | -9.93e+04    |
| time/                   |              |
|    fps                  | 332          |
|    iterations           | 18           |
|    time_elapsed         | 443          |
|    total_timesteps      | 147456       |
| train/                  |              |
|    approx_kl            | 0.0037820847 |
|    clip_fraction        | 0.00637      |
|    clip_range           | 0.2          |
|    entropy_loss         | -8.5         |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 2.12e+08     |
|    n_updates            | 170          |
|    policy_gradient_loss | -0.00167     |
|    std                  | 0.998        |
|    value_loss           | 7.96e+08     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 111          |
|    ep_rew_mean          | -1.01e+05    |
| time/                   |              |
|    fps                  | 333          |
|    iterations           | 19           |
|    time_elapsed         | 467          |
|    total_timesteps      | 155648       |
| train/                  |              |
|    approx_kl            | 0.0044392273 |
|    clip_fraction        | 0.0169       |
|    clip_range           | 0.2          |
|    entropy_loss         | -8.5         |
|    explained_variance   | -1.19e-07    |
|    learning_rate        | 0.0003       |
|    loss                 | 4.63e+08     |
|    n_updates            | 180          |
|    policy_gradient_loss | -0.00321     |
|    std                  | 0.998        |
|    value_loss           | 8.06e+08     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 119          |
|    ep_rew_mean          | -9.98e+04    |
| time/                   |              |
|    fps                  | 332          |
|    iterations           | 20           |
|    time_elapsed         | 492          |
|    total_timesteps      | 163840       |
| train/                  |              |
|    approx_kl            | 0.0038477953 |
|    clip_fraction        | 0.00858      |
|    clip_range           | 0.2          |
|    entropy_loss         | -8.5         |
|    explained_variance   | 5.96e-08     |
|    learning_rate        | 0.0003       |
|    loss                 | 3.11e+08     |
|    n_updates            | 190          |
|    policy_gradient_loss | -0.00213     |
|    std                  | 0.998        |
|    value_loss           | 7.21e+08     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 119          |
|    ep_rew_mean          | -9.91e+04    |
| time/                   |              |
|    fps                  | 333          |
|    iterations           | 21           |
|    time_elapsed         | 515          |
|    total_timesteps      | 172032       |
| train/                  |              |
|    approx_kl            | 0.0036485014 |
|    clip_fraction        | 0.00846      |
|    clip_range           | 0.2          |
|    entropy_loss         | -8.5         |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 3.65e+08     |
|    n_updates            | 200          |
|    policy_gradient_loss | -0.002       |
|    std                  | 0.998        |
|    value_loss           | 7.33e+08     |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 124         |
|    ep_rew_mean          | -9.94e+04   |
| time/                   |             |
|    fps                  | 334         |
|    iterations           | 22          |
|    time_elapsed         | 538         |
|    total_timesteps      | 180224      |
| train/                  |             |
|    approx_kl            | 0.003308687 |
|    clip_fraction        | 0.00657     |
|    clip_range           | 0.2         |
|    entropy_loss         | -8.5        |
|    explained_variance   | 5.96e-08    |
|    learning_rate        | 0.0003      |
|    loss                 | 3.64e+08    |
|    n_updates            | 210         |
|    policy_gradient_loss | -0.00166    |
|    std                  | 0.998       |
|    value_loss           | 6.83e+08    |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 120        |
|    ep_rew_mean          | -9.99e+04  |
| time/                   |            |
|    fps                  | 334        |
|    iterations           | 23         |
|    time_elapsed         | 563        |
|    total_timesteps      | 188416     |
| train/                  |            |
|    approx_kl            | 0.00464524 |
|    clip_fraction        | 0.0223     |
|    clip_range           | 0.2        |
|    entropy_loss         | -8.49      |
|    explained_variance   | 5.96e-08   |
|    learning_rate        | 0.0003     |
|    loss                 | 3.23e+08   |
|    n_updates            | 220        |
|    policy_gradient_loss | -0.00315   |
|    std                  | 0.995      |
|    value_loss           | 6.82e+08   |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 123         |
|    ep_rew_mean          | -9.98e+04   |
| time/                   |             |
|    fps                  | 335         |
|    iterations           | 24          |
|    time_elapsed         | 586         |
|    total_timesteps      | 196608      |
| train/                  |             |
|    approx_kl            | 0.004909736 |
|    clip_fraction        | 0.0222      |
|    clip_range           | 0.2         |
|    entropy_loss         | -8.48       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0003      |
|    loss                 | 4.3e+08     |
|    n_updates            | 230         |
|    policy_gradient_loss | -0.00301    |
|    std                  | 0.994       |
|    value_loss           | 7.1e+08     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 119         |
|    ep_rew_mean          | -9.97e+04   |
| time/                   |             |
|    fps                  | 335         |
|    iterations           | 25          |
|    time_elapsed         | 610         |
|    total_timesteps      | 204800      |
| train/                  |             |
|    approx_kl            | 0.003843621 |
|    clip_fraction        | 0.012       |
|    clip_range           | 0.2         |
|    entropy_loss         | -8.47       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0003      |
|    loss                 | 4.41e+08    |
|    n_updates            | 240         |
|    policy_gradient_loss | -0.00211    |
|    std                  | 0.993       |
|    value_loss           | 6.86e+08    |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 123          |
|    ep_rew_mean          | -1e+05       |
| time/                   |              |
|    fps                  | 335          |
|    iterations           | 26           |
|    time_elapsed         | 635          |
|    total_timesteps      | 212992       |
| train/                  |              |
|    approx_kl            | 0.0041065896 |
|    clip_fraction        | 0.00946      |
|    clip_range           | 0.2          |
|    entropy_loss         | -8.47        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 2.75e+08     |
|    n_updates            | 250          |
|    policy_gradient_loss | -0.00194     |
|    std                  | 0.992        |
|    value_loss           | 7.09e+08     |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 121         |
|    ep_rew_mean          | -9.99e+04   |
| time/                   |             |
|    fps                  | 335         |
|    iterations           | 27          |
|    time_elapsed         | 659         |
|    total_timesteps      | 221184      |
| train/                  |             |
|    approx_kl            | 0.002609625 |
|    clip_fraction        | 0.00234     |
|    clip_range           | 0.2         |
|    entropy_loss         | -8.46       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0003      |
|    loss                 | 3.61e+08    |
|    n_updates            | 260         |
|    policy_gradient_loss | -0.00127    |
|    std                  | 0.992       |
|    value_loss           | 6.96e+08    |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 120          |
|    ep_rew_mean          | -1e+05       |
| time/                   |              |
|    fps                  | 335          |
|    iterations           | 28           |
|    time_elapsed         | 683          |
|    total_timesteps      | 229376       |
| train/                  |              |
|    approx_kl            | 0.0039435932 |
|    clip_fraction        | 0.0083       |
|    clip_range           | 0.2          |
|    entropy_loss         | -8.47        |
|    explained_variance   | -1.19e-07    |
|    learning_rate        | 0.0003       |
|    loss                 | 4.57e+08     |
|    n_updates            | 270          |
|    policy_gradient_loss | -0.00207     |
|    std                  | 0.992        |
|    value_loss           | 6.92e+08     |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 121         |
|    ep_rew_mean          | -1e+05      |
| time/                   |             |
|    fps                  | 336         |
|    iterations           | 29          |
|    time_elapsed         | 706         |
|    total_timesteps      | 237568      |
| train/                  |             |
|    approx_kl            | 0.004065836 |
|    clip_fraction        | 0.0103      |
|    clip_range           | 0.2         |
|    entropy_loss         | -8.47       |
|    explained_variance   | 5.96e-08    |
|    learning_rate        | 0.0003      |
|    loss                 | 4.6e+08     |
|    n_updates            | 280         |
|    policy_gradient_loss | -0.00219    |
|    std                  | 0.992       |
|    value_loss           | 7.2e+08     |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 124          |
|    ep_rew_mean          | -1.01e+05    |
| time/                   |              |
|    fps                  | 336          |
|    iterations           | 30           |
|    time_elapsed         | 730          |
|    total_timesteps      | 245760       |
| train/                  |              |
|    approx_kl            | 0.0052240286 |
|    clip_fraction        | 0.022        |
|    clip_range           | 0.2          |
|    entropy_loss         | -8.46        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 2.74e+08     |
|    n_updates            | 290          |
|    policy_gradient_loss | -0.00314     |
|    std                  | 0.99         |
|    value_loss           | 6.63e+08     |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 126         |
|    ep_rew_mean          | -1.01e+05   |
| time/                   |             |
|    fps                  | 336         |
|    iterations           | 31          |
|    time_elapsed         | 753         |
|    total_timesteps      | 253952      |
| train/                  |             |
|    approx_kl            | 0.004469039 |
|    clip_fraction        | 0.0216      |
|    clip_range           | 0.2         |
|    entropy_loss         | -8.45       |
|    explained_variance   | -1.19e-07   |
|    learning_rate        | 0.0003      |
|    loss                 | 3.79e+08    |
|    n_updates            | 300         |
|    policy_gradient_loss | -0.00322    |
|    std                  | 0.989       |
|    value_loss           | 7.05e+08    |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 133          |
|    ep_rew_mean          | -1e+05       |
| time/                   |              |
|    fps                  | 337          |
|    iterations           | 32           |
|    time_elapsed         | 777          |
|    total_timesteps      | 262144       |
| train/                  |              |
|    approx_kl            | 0.0038588063 |
|    clip_fraction        | 0.0155       |
|    clip_range           | 0.2          |
|    entropy_loss         | -8.44        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 3.57e+08     |
|    n_updates            | 310          |
|    policy_gradient_loss | -0.00272     |
|    std                  | 0.988        |
|    value_loss           | 6.33e+08     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 122          |
|    ep_rew_mean          | -1e+05       |
| time/                   |              |
|    fps                  | 337          |
|    iterations           | 33           |
|    time_elapsed         | 800          |
|    total_timesteps      | 270336       |
| train/                  |              |
|    approx_kl            | 0.0038640522 |
|    clip_fraction        | 0.0119       |
|    clip_range           | 0.2          |
|    entropy_loss         | -8.44        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 4.69e+08     |
|    n_updates            | 320          |
|    policy_gradient_loss | -0.00215     |
|    std                  | 0.988        |
|    value_loss           | 6.63e+08     |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 132         |
|    ep_rew_mean          | -1e+05      |
| time/                   |             |
|    fps                  | 337         |
|    iterations           | 34          |
|    time_elapsed         | 824         |
|    total_timesteps      | 278528      |
| train/                  |             |
|    approx_kl            | 0.002792704 |
|    clip_fraction        | 0.00354     |
|    clip_range           | 0.2         |
|    entropy_loss         | -8.44       |
|    explained_variance   | -1.19e-07   |
|    learning_rate        | 0.0003      |
|    loss                 | 5.11e+08    |
|    n_updates            | 330         |
|    policy_gradient_loss | -0.00154    |
|    std                  | 0.987       |
|    value_loss           | 7.11e+08    |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 134          |
|    ep_rew_mean          | -1.01e+05    |
| time/                   |              |
|    fps                  | 337          |
|    iterations           | 35           |
|    time_elapsed         | 848          |
|    total_timesteps      | 286720       |
| train/                  |              |
|    approx_kl            | 0.0046552992 |
|    clip_fraction        | 0.0197       |
|    clip_range           | 0.2          |
|    entropy_loss         | -8.43        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 2.1e+08      |
|    n_updates            | 340          |
|    policy_gradient_loss | -0.00304     |
|    std                  | 0.987        |
|    value_loss           | 6.55e+08     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 156          |
|    ep_rew_mean          | -1.01e+05    |
| time/                   |              |
|    fps                  | 337          |
|    iterations           | 36           |
|    time_elapsed         | 873          |
|    total_timesteps      | 294912       |
| train/                  |              |
|    approx_kl            | 0.0044364254 |
|    clip_fraction        | 0.0189       |
|    clip_range           | 0.2          |
|    entropy_loss         | -8.43        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 5.27e+08     |
|    n_updates            | 350          |
|    policy_gradient_loss | -0.00283     |
|    std                  | 0.986        |
|    value_loss           | 5.89e+08     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 158          |
|    ep_rew_mean          | -1e+05       |
| time/                   |              |
|    fps                  | 337          |
|    iterations           | 37           |
|    time_elapsed         | 897          |
|    total_timesteps      | 303104       |
| train/                  |              |
|    approx_kl            | 0.0030621358 |
|    clip_fraction        | 0.0142       |
|    clip_range           | 0.2          |
|    entropy_loss         | -8.43        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 2.65e+08     |
|    n_updates            | 360          |
|    policy_gradient_loss | -0.00196     |
|    std                  | 0.985        |
|    value_loss           | 4.86e+08     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 138          |
|    ep_rew_mean          | -9.99e+04    |
| time/                   |              |
|    fps                  | 337          |
|    iterations           | 38           |
|    time_elapsed         | 921          |
|    total_timesteps      | 311296       |
| train/                  |              |
|    approx_kl            | 0.0044587203 |
|    clip_fraction        | 0.0183       |
|    clip_range           | 0.2          |
|    entropy_loss         | -8.43        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 2.2e+08      |
|    n_updates            | 370          |
|    policy_gradient_loss | -0.00245     |
|    std                  | 0.987        |
|    value_loss           | 5.7e+08      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 139          |
|    ep_rew_mean          | -1e+05       |
| time/                   |              |
|    fps                  | 337          |
|    iterations           | 39           |
|    time_elapsed         | 945          |
|    total_timesteps      | 319488       |
| train/                  |              |
|    approx_kl            | 0.0037807468 |
|    clip_fraction        | 0.00918      |
|    clip_range           | 0.2          |
|    entropy_loss         | -8.44        |
|    explained_variance   | 1.19e-07     |
|    learning_rate        | 0.0003       |
|    loss                 | 2.25e+08     |
|    n_updates            | 380          |
|    policy_gradient_loss | -0.00203     |
|    std                  | 0.987        |
|    value_loss           | 6.22e+08     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 141          |
|    ep_rew_mean          | -9.97e+04    |
| time/                   |              |
|    fps                  | 338          |
|    iterations           | 40           |
|    time_elapsed         | 969          |
|    total_timesteps      | 327680       |
| train/                  |              |
|    approx_kl            | 0.0039183795 |
|    clip_fraction        | 0.0149       |
|    clip_range           | 0.2          |
|    entropy_loss         | -8.44        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 3.11e+08     |
|    n_updates            | 390          |
|    policy_gradient_loss | -0.00246     |
|    std                  | 0.988        |
|    value_loss           | 5.95e+08     |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 148         |
|    ep_rew_mean          | -9.9e+04    |
| time/                   |             |
|    fps                  | 338         |
|    iterations           | 41          |
|    time_elapsed         | 993         |
|    total_timesteps      | 335872      |
| train/                  |             |
|    approx_kl            | 0.004772594 |
|    clip_fraction        | 0.026       |
|    clip_range           | 0.2         |
|    entropy_loss         | -8.44       |
|    explained_variance   | -1.19e-07   |
|    learning_rate        | 0.0003      |
|    loss                 | 2.47e+08    |
|    n_updates            | 400         |
|    policy_gradient_loss | -0.0024     |
|    std                  | 0.987       |
|    value_loss           | 6.04e+08    |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 149         |
|    ep_rew_mean          | -9.97e+04   |
| time/                   |             |
|    fps                  | 338         |
|    iterations           | 42          |
|    time_elapsed         | 1016        |
|    total_timesteps      | 344064      |
| train/                  |             |
|    approx_kl            | 0.005637042 |
|    clip_fraction        | 0.0407      |
|    clip_range           | 0.2         |
|    entropy_loss         | -8.43       |
|    explained_variance   | -1.19e-07   |
|    learning_rate        | 0.0003      |
|    loss                 | 2.56e+08    |
|    n_updates            | 410         |
|    policy_gradient_loss | -0.00397    |
|    std                  | 0.986       |
|    value_loss           | 5.4e+08     |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 144          |
|    ep_rew_mean          | -9.91e+04    |
| time/                   |              |
|    fps                  | 338          |
|    iterations           | 43           |
|    time_elapsed         | 1040         |
|    total_timesteps      | 352256       |
| train/                  |              |
|    approx_kl            | 0.0037722467 |
|    clip_fraction        | 0.0191       |
|    clip_range           | 0.2          |
|    entropy_loss         | -8.43        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 2.59e+08     |
|    n_updates            | 420          |
|    policy_gradient_loss | -0.0022      |
|    std                  | 0.986        |
|    value_loss           | 5.8e+08      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 136          |
|    ep_rew_mean          | -9.92e+04    |
| time/                   |              |
|    fps                  | 338          |
|    iterations           | 44           |
|    time_elapsed         | 1064         |
|    total_timesteps      | 360448       |
| train/                  |              |
|    approx_kl            | 0.0040034354 |
|    clip_fraction        | 0.0105       |
|    clip_range           | 0.2          |
|    entropy_loss         | -8.43        |
|    explained_variance   | -1.19e-07    |
|    learning_rate        | 0.0003       |
|    loss                 | 2.83e+08     |
|    n_updates            | 430          |
|    policy_gradient_loss | -0.00261     |
|    std                  | 0.986        |
|    value_loss           | 5.66e+08     |
