Logging to /home/c/choton/reinforcement_learning/icra_2026/aug11_random_hyp_exp/logs/August11_15/PPO_env7
----------------------------------
| rollout/           |           |
|    explained_variance   | 0            |
|    learning_rate        | 0.0011       |
|    loss                 | 2.55e+08     |
|    n_updates            | 90           |
|    policy_gradient_loss | -0.00238     |
|    std                  | 1.13         |
|    value_loss           | 6.33e+08     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 204          |
|    ep_rew_mean          | -9.76e+04    |
| time/                   |              |
|    fps                  | 201          |
|    iterations           | 11           |
|    time_elapsed         | 893          |
|    total_timesteps      | 180224       |
| train/                  |              |
|    approx_kl            | 0.0050968896 |
|    clip_fraction        | 0.0332       |
|    clip_range           | 0.2          |
|    entropy_loss         | -9.31        |
|    explained_variance   | -2.38e-07    |
|    learning_rate        | 0.0011       |
|    loss                 | 2.38e+08     |
|    n_updates            | 100          |
|    policy_gradient_loss | -0.00296     |
|    std                  | 1.15         |
|    value_loss           | 5.87e+08     |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 229         |
|    ep_rew_mean          | -9.65e+04   |
| time/                   |             |
|    fps                  | 201         |
|    iterations           | 12          |
|    time_elapsed         | 976         |
|    total_timesteps      | 196608      |
| train/                  |             |
|    approx_kl            | 0.004684359 |
|    clip_fraction        | 0.0306      |
|    clip_range           | 0.2         |
|    entropy_loss         | -9.4        |
|    explained_variance   | -1.19e-07   |
|    learning_rate        | 0.0011      |
|    loss                 | 4.42e+08    |
|    n_updates            | 110         |
|    policy_gradient_loss | -0.00263    |
|    std                  | 1.17        |
|    value_loss           | 5.68e+08    |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 211          |
|    ep_rew_mean          | -9.77e+04    |
| time/                   |              |
|    fps                  | 200          |
|    iterations           | 13           |
|    time_elapsed         | 1059         |
|    total_timesteps      | 212992       |
| train/                  |              |
|    approx_kl            | 0.0054135476 |
|    clip_fraction        | 0.0346       |
|    clip_range           | 0.2          |
|    entropy_loss         | -9.5         |
|    explained_variance   | -1.19e-07    |
|    learning_rate        | 0.0011       |
|    loss                 | 2.9e+08      |
|    n_updates            | 120          |
|    policy_gradient_loss | -0.0034      |
|    std                  | 1.19         |
|    value_loss           | 5.33e+08     |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 226         |
|    ep_rew_mean          | -9.77e+04   |
| time/                   |             |
|    fps                  | 200         |
|    iterations           | 14          |
|    time_elapsed         | 1142        |
|    total_timesteps      | 229376      |
| train/                  |             |
|    approx_kl            | 0.004956235 |
|    clip_fraction        | 0.0312      |
|    clip_range           | 0.2         |
|    entropy_loss         | -9.61       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0011      |
|    loss                 | 5.61e+08    |
|    n_updates            | 130         |
|    policy_gradient_loss | -0.00316    |
|    std                  | 1.21        |
|    value_loss           | 5.91e+08    |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 243          |
|    ep_rew_mean          | -9.86e+04    |
| time/                   |              |
|    fps                  | 200          |
|    iterations           | 15           |
|    time_elapsed         | 1225         |
|    total_timesteps      | 245760       |
| train/                  |              |
|    approx_kl            | 0.0052154884 |
|    clip_fraction        | 0.0356       |
|    clip_range           | 0.2          |
|    entropy_loss         | -9.72        |
|    explained_variance   | -5.6e-06     |
|    learning_rate        | 0.0011       |
|    loss                 | 3.4e+08      |
|    n_updates            | 140          |
|    policy_gradient_loss | -0.00249     |
|    std                  | 1.23         |
|    value_loss           | 5.44e+08     |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 234         |
|    ep_rew_mean          | -9.83e+04   |
| time/                   |             |
|    fps                  | 200         |
|    iterations           | 16          |
|    time_elapsed         | 1308        |
|    total_timesteps      | 262144      |
| train/                  |             |
|    approx_kl            | 0.004823688 |
|    clip_fraction        | 0.0293      |
|    clip_range           | 0.2         |
|    entropy_loss         | -9.84       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0011      |
|    loss                 | 3.06e+08    |
|    n_updates            | 150         |
|    policy_gradient_loss | -0.00213    |
|    std                  | 1.26        |
|    value_loss           | 4.77e+08    |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 250          |
|    ep_rew_mean          | -9.67e+04    |
| time/                   |              |
|    fps                  | 200          |
|    iterations           | 17           |
|    time_elapsed         | 1390         |
|    total_timesteps      | 278528       |
| train/                  |              |
|    approx_kl            | 0.0056846403 |
|    clip_fraction        | 0.0408       |
|    clip_range           | 0.2          |
|    entropy_loss         | -9.97        |
|    explained_variance   | 1.79e-07     |
|    learning_rate        | 0.0011       |
|    loss                 | 5.46e+08     |
|    n_updates            | 160          |
|    policy_gradient_loss | -0.00268     |
|    std                  | 1.29         |
|    value_loss           | 5.1e+08      |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 231         |
|    ep_rew_mean          | -9.81e+04   |
| time/                   |             |
|    fps                  | 200         |
|    iterations           | 18          |
|    time_elapsed         | 1473        |
|    total_timesteps      | 294912      |
| train/                  |             |
|    approx_kl            | 0.006318835 |
|    clip_fraction        | 0.0462      |
|    clip_range           | 0.2         |
|    entropy_loss         | -10.1       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0011      |
|    loss                 | 9.15e+07    |
|    n_updates            | 170         |
|    policy_gradient_loss | -0.00225    |
|    std                  | 1.32        |
|    value_loss           | 4.36e+08    |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 233          |
|    ep_rew_mean          | -9.9e+04     |
| time/                   |              |
|    fps                  | 200          |
|    iterations           | 19           |
|    time_elapsed         | 1556         |
|    total_timesteps      | 311296       |
| train/                  |              |
|    approx_kl            | 0.0047627473 |
|    clip_fraction        | 0.0381       |
|    clip_range           | 0.2          |
|    entropy_loss         | -10.2        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0011       |
|    loss                 | 2.78e+08     |
|    n_updates            | 180          |
|    policy_gradient_loss | -0.00314     |
|    std                  | 1.34         |
|    value_loss           | 5.27e+08     |
------------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 250        |
|    ep_rew_mean          | -9.87e+04  |
| time/                   |            |
|    fps                  | 199        |
|    iterations           | 20         |
|    time_elapsed         | 1638       |
|    total_timesteps      | 327680     |
| train/                  |            |
|    approx_kl            | 0.00596824 |
|    clip_fraction        | 0.0416     |
|    clip_range           | 0.2        |
|    entropy_loss         | -10.3      |
|    explained_variance   | 0          |
|    learning_rate        | 0.0011     |
|    loss                 | 2.44e+08   |
|    n_updates            | 190        |
|    policy_gradient_loss | -0.00275   |
|    std                  | 1.36       |
|    value_loss           | 4.71e+08   |
----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 261          |
|    ep_rew_mean          | -9.81e+04    |
| time/                   |              |
|    fps                  | 199          |
|    iterations           | 21           |
|    time_elapsed         | 1722         |
|    total_timesteps      | 344064       |
| train/                  |              |
|    approx_kl            | 0.0049846447 |
|    clip_fraction        | 0.0394       |
|    clip_range           | 0.2          |
|    entropy_loss         | -10.4        |
|    explained_variance   | 5.96e-08     |
|    learning_rate        | 0.0011       |
|    loss                 | 1.31e+08     |
|    n_updates            | 200          |
|    policy_gradient_loss | -0.00234     |
|    std                  | 1.38         |
|    value_loss           | 4.44e+08     |
------------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 277        |
|    ep_rew_mean          | -9.76e+04  |
| time/                   |            |
|    fps                  | 199        |
|    iterations           | 22         |
|    time_elapsed         | 1805       |
|    total_timesteps      | 360448     |
| train/                  |            |
|    approx_kl            | 0.00691944 |
|    clip_fraction        | 0.0532     |
|    clip_range           | 0.2        |
|    entropy_loss         | -10.5      |
|    explained_variance   | 0          |
|    learning_rate        | 0.0011     |
|    loss                 | 1.8e+08    |
|    n_updates            | 210        |
|    policy_gradient_loss | -0.00212   |
|    std                  | 1.41       |
|    value_loss           | 4.3e+08    |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 309         |
|    ep_rew_mean          | -9.67e+04   |
| time/                   |             |
|    fps                  | 199         |
|    iterations           | 23          |
|    time_elapsed         | 1887        |
|    total_timesteps      | 376832      |
| train/                  |             |
|    approx_kl            | 0.005220929 |
|    clip_fraction        | 0.0427      |
|    clip_range           | 0.2         |
|    entropy_loss         | -10.6       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0011      |
|    loss                 | 4.35e+08    |
|    n_updates            | 220         |
|    policy_gradient_loss | -0.00172    |
|    std                  | 1.44        |
|    value_loss           | 4.05e+08    |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 311         |
|    ep_rew_mean          | -9.65e+04   |
| time/                   |             |
|    fps                  | 199         |
|    iterations           | 24          |
|    time_elapsed         | 1969        |
|    total_timesteps      | 393216      |
| train/                  |             |
|    approx_kl            | 0.019087963 |
|    clip_fraction        | 0.149       |
|    clip_range           | 0.2         |
|    entropy_loss         | -10.8       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0011      |
|    loss                 | 1.02e+08    |
|    n_updates            | 230         |
|    policy_gradient_loss | 0.00278     |
|    std                  | 1.46        |
|    value_loss           | 3.24e+08    |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 313          |
|    ep_rew_mean          | -9.59e+04    |
| time/                   |              |
|    fps                  | 199          |
|    iterations           | 25           |
|    time_elapsed         | 2052         |
|    total_timesteps      | 409600       |
| train/                  |              |
|    approx_kl            | 0.0064887735 |
|    clip_fraction        | 0.0727       |
|    clip_range           | 0.2          |
|    entropy_loss         | -10.9        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0011       |
|    loss                 | 1.95e+08     |
|    n_updates            | 240          |
|    policy_gradient_loss | -0.000989    |
|    std                  | 1.49         |
|    value_loss           | 3.96e+08     |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 159         |
|    ep_rew_mean          | -9.5e+04    |
| time/                   |             |
|    fps                  | 199         |
|    iterations           | 26          |
|    time_elapsed         | 2135        |
|    total_timesteps      | 425984      |
| train/                  |             |
|    approx_kl            | 0.071014255 |
|    clip_fraction        | 0.347       |
|    clip_range           | 0.2         |
|    entropy_loss         | -11         |
|    explained_variance   | 0           |
|    learning_rate        | 0.0011      |
|    loss                 | 3.02e+08    |
|    n_updates            | 250         |
|    policy_gradient_loss | 0.0412      |
|    std                  | 1.55        |
|    value_loss           | 3.14e+08    |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 145          |
|    ep_rew_mean          | -9.68e+04    |
| time/                   |              |
|    fps                  | 199          |
|    iterations           | 27           |
|    time_elapsed         | 2219         |
|    total_timesteps      | 442368       |
| train/                  |              |
|    approx_kl            | 0.0033088804 |
|    clip_fraction        | 0.0122       |
|    clip_range           | 0.2          |
|    entropy_loss         | -11.1        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0011       |
|    loss                 | 7.1e+08      |
|    n_updates            | 260          |
|    policy_gradient_loss | -0.00205     |
|    std                  | 1.56         |
|    value_loss           | 7.08e+08     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 143          |
|    ep_rew_mean          | -9.65e+04    |
| time/                   |              |
|    fps                  | 199          |
|    iterations           | 28           |
|    time_elapsed         | 2301         |
|    total_timesteps      | 458752       |
| train/                  |              |
|    approx_kl            | 0.0040422147 |
|    clip_fraction        | 0.021        |
|    clip_range           | 0.2          |
|    entropy_loss         | -11.2        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0011       |
|    loss                 | 2.83e+08     |
|    n_updates            | 270          |
|    policy_gradient_loss | -0.00276     |
|    std                  | 1.57         |
|    value_loss           | 7.48e+08     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 174          |
|    ep_rew_mean          | -9.66e+04    |
| time/                   |              |
|    fps                  | 199          |
|    iterations           | 29           |
|    time_elapsed         | 2383         |
|    total_timesteps      | 475136       |
| train/                  |              |
|    approx_kl            | 0.0038147438 |
|    clip_fraction        | 0.0212       |
|    clip_range           | 0.2          |
|    entropy_loss         | -11.3        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0011       |
|    loss                 | 7.28e+08     |
|    n_updates            | 280          |
|    policy_gradient_loss | -0.00262     |
|    std                  | 1.59         |
|    value_loss           | 7.44e+08     |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 164         |
|    ep_rew_mean          | -9.75e+04   |
| time/                   |             |
|    fps                  | 199         |
|    iterations           | 30          |
|    time_elapsed         | 2465        |
|    total_timesteps      | 491520      |
| train/                  |             |
|    approx_kl            | 0.005342323 |
|    clip_fraction        | 0.0337      |
|    clip_range           | 0.2         |
|    entropy_loss         | -11.4       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0011      |
|    loss                 | 7.27e+08    |
|    n_updates            | 290         |
|    policy_gradient_loss | -0.00293    |
|    std                  | 1.62        |
|    value_loss           | 6.01e+08    |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 173          |
|    ep_rew_mean          | -9.73e+04    |
| time/                   |              |
|    fps                  | 199          |
|    iterations           | 31           |
|    time_elapsed         | 2547         |
|    total_timesteps      | 507904       |
| train/                  |              |
|    approx_kl            | 0.0044575157 |
|    clip_fraction        | 0.0274       |
|    clip_range           | 0.2          |
|    entropy_loss         | -11.5        |
|    explained_variance   | 5.96e-08     |
|    learning_rate        | 0.0011       |
|    loss                 | 3.31e+08     |
|    n_updates            | 300          |
|    policy_gradient_loss | -0.00182     |
|    std                  | 1.64         |
|    value_loss           | 6.61e+08     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 175          |
|    ep_rew_mean          | -9.62e+04    |
| time/                   |              |
|    fps                  | 199          |
|    iterations           | 32           |
|    time_elapsed         | 2630         |
|    total_timesteps      | 524288       |
| train/                  |              |
|    approx_kl            | 0.0047340035 |
|    clip_fraction        | 0.0322       |
|    clip_range           | 0.2          |
|    entropy_loss         | -11.6        |
|    explained_variance   | 1.79e-07     |
|    learning_rate        | 0.0011       |
|    loss                 | 2.74e+08     |
|    n_updates            | 310          |
|    policy_gradient_loss | -0.00242     |
|    std                  | 1.67         |
|    value_loss           | 6.39e+08     |
------------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 199        |
|    ep_rew_mean          | -9.7e+04   |
| time/                   |            |
|    fps                  | 199        |
|    iterations           | 33         |
|    time_elapsed         | 2713       |
|    total_timesteps      | 540672     |
| train/                  |            |
|    approx_kl            | 0.00609402 |
|    clip_fraction        | 0.0388     |
|    clip_range           | 0.2        |
|    entropy_loss         | -11.7      |
|    explained_variance   | 1.19e-07   |
|    learning_rate        | 0.0011     |
|    loss                 | 1.99e+08   |
|    n_updates            | 320        |
|    policy_gradient_loss | -0.00295   |
|    std                  | 1.71       |
|    value_loss           | 6.01e+08   |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 221         |
|    ep_rew_mean          | -9.71e+04   |
| time/                   |             |
|    fps                  | 199         |
|    iterations           | 34          |
|    time_elapsed         | 2795        |
|    total_timesteps      | 557056      |
| train/                  |             |
|    approx_kl            | 0.006195227 |
|    clip_fraction        | 0.0421      |
|    clip_range           | 0.2         |
|    entropy_loss         | -11.8       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0011      |
|    loss                 | 5.01e+08    |
|    n_updates            | 330         |
|    policy_gradient_loss | -0.0026     |
|    std                  | 1.75        |
|    value_loss           | 5.48e+08    |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 199          |
|    ep_rew_mean          | -9.73e+04    |
| time/                   |              |
|    fps                  | 199          |
|    iterations           | 35           |
|    time_elapsed         | 2880         |
|    total_timesteps      | 573440       |
| train/                  |              |
|    approx_kl            | 0.0071682064 |
|    clip_fraction        | 0.0523       |
|    clip_range           | 0.2          |
|    entropy_loss         | -11.9        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0011       |
|    loss                 | 4.84e+08     |
|    n_updates            | 340          |
|    policy_gradient_loss | -0.00176     |
|    std                  | 1.78         |
|    value_loss           | 4.79e+08     |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 234         |
|    ep_rew_mean          | -9.69e+04   |
| time/                   |             |
|    fps                  | 199         |
|    iterations           | 36          |
|    time_elapsed         | 2962        |
|    total_timesteps      | 589824      |
| train/                  |             |
|    approx_kl            | 0.005811284 |
|    clip_fraction        | 0.0427      |
|    clip_range           | 0.2         |
|    entropy_loss         | -12         |
|    explained_variance   | 1.19e-07    |
|    learning_rate        | 0.0011      |
|    loss                 | 3.44e+08    |
|    n_updates            | 350         |
|    policy_gradient_loss | -0.00283    |
|    std                  | 1.81        |
|    value_loss           | 5.42e+08    |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 253         |
|    ep_rew_mean          | -9.65e+04   |
| time/                   |             |
|    fps                  | 199         |
|    iterations           | 37          |
|    time_elapsed         | 3044        |
|    total_timesteps      | 606208      |
| train/                  |             |
|    approx_kl            | 0.007326887 |
|    clip_fraction        | 0.0914      |
|    clip_range           | 0.2         |
|    entropy_loss         | -12.1       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0011      |
|    loss                 | 4.49e+08    |
|    n_updates            | 360         |
|    policy_gradient_loss | -0.000914   |
|    std                  | 1.85        |
|    value_loss           | 4e+08       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 244         |
|    ep_rew_mean          | -9.68e+04   |
| time/                   |             |
|    fps                  | 199         |
|    iterations           | 38          |
|    time_elapsed         | 3127        |
|    total_timesteps      | 622592      |
| train/                  |             |
|    approx_kl            | 0.008138718 |
|    clip_fraction        | 0.0574      |
|    clip_range           | 0.2         |
|    entropy_loss         | -12.3       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0011      |
|    loss                 | 2.27e+08    |
|    n_updates            | 370         |
|    policy_gradient_loss | -0.00207    |
|    std                  | 1.89        |
|    value_loss           | 4.13e+08    |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 243         |
|    ep_rew_mean          | -9.67e+04   |
| time/                   |             |
|    fps                  | 199         |
|    iterations           | 39          |
|    time_elapsed         | 3209        |
|    total_timesteps      | 638976      |
| train/                  |             |
|    approx_kl            | 0.010202907 |
|    clip_fraction        | 0.112       |
|    clip_range           | 0.2         |
|    entropy_loss         | -12.4       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0011      |
|    loss                 | 2.42e+08    |
|    n_updates            | 380         |
|    policy_gradient_loss | 0.0014      |
|    std                  | 1.91        |
|    value_loss           | 4.25e+08    |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 217         |
|    ep_rew_mean          | -9.62e+04   |
| time/                   |             |
|    fps                  | 199         |
|    iterations           | 40          |
|    time_elapsed         | 3292        |
|    total_timesteps      | 655360      |
| train/                  |             |
|    approx_kl            | 0.016382355 |
|    clip_fraction        | 0.0464      |
|    clip_range           | 0.2         |
|    entropy_loss         | -12.5       |
|    explained_variance   | -1.19e-07   |
|    learning_rate        | 0.0011      |
|    loss                 | 3.77e+08    |
|    n_updates            | 390         |
|    policy_gradient_loss | 0.000422    |
|    std                  | 1.94        |
|    value_loss           | 4.44e+08    |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 206          |
|    ep_rew_mean          | -9.71e+04    |
| time/                   |              |
|    fps                  | 199          |
|    iterations           | 41           |
|    time_elapsed         | 3374         |
|    total_timesteps      | 671744       |
| train/                  |              |
|    approx_kl            | 0.0032459446 |
|    clip_fraction        | 0.0209       |
|    clip_range           | 0.2          |
|    entropy_loss         | -12.5        |
|    explained_variance   | -1.19e-07    |
|    learning_rate        | 0.0011       |
|    loss                 | 2.55e+08     |
|    n_updates            | 400          |
|    policy_gradient_loss | -0.0014      |
|    std                  | 1.97         |
|    value_loss           | 4.96e+08     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 206          |
|    ep_rew_mean          | -9.56e+04    |
| time/                   |              |
|    fps                  | 199          |
|    iterations           | 42           |
|    time_elapsed         | 3456         |
|    total_timesteps      | 688128       |
| train/                  |              |
|    approx_kl            | 0.0055946466 |
|    clip_fraction        | 0.0414       |
|    clip_range           | 0.2          |
|    entropy_loss         | -12.7        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0011       |
|    loss                 | 1.4e+08      |
|    n_updates            | 410          |
|    policy_gradient_loss | -0.00311     |
|    std                  | 2.01         |
|    value_loss           | 5.03e+08     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 205          |
|    ep_rew_mean          | -9.63e+04    |
| time/                   |              |
|    fps                  | 199          |
|    iterations           | 43           |
|    time_elapsed         | 3538         |
|    total_timesteps      | 704512       |
| train/                  |              |
|    approx_kl            | 0.0046895742 |
|    clip_fraction        | 0.0305       |
|    clip_range           | 0.2          |
|    entropy_loss         | -12.7        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0011       |
|    loss                 | 2.52e+08     |
|    n_updates            | 420          |
|    policy_gradient_loss | -0.00258     |
|    std                  | 2.04         |
|    value_loss           | 5.34e+08     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 233          |
|    ep_rew_mean          | -9.45e+04    |
| time/                   |              |
|    fps                  | 199          |
|    iterations           | 44           |
|    time_elapsed         | 3619         |
|    total_timesteps      | 720896       |
| train/                  |              |
|    approx_kl            | 0.0064314734 |
|    clip_fraction        | 0.0556       |
|    clip_range           | 0.2          |
|    entropy_loss         | -12.8        |
|    explained_variance   | -1.19e-07    |
|    learning_rate        | 0.0011       |
|    loss                 | 1.53e+08     |
|    n_updates            | 430          |
