Logging to /home/c/choton/reinforcement_learning/icra_2026/aug11_random_hyp_exp/logs/August11_15/PPO_env3
----------------------------------
| rollout/           |           |
|    loss                 | 1.26e+08     |
|    n_updates            | 30           |
|    policy_gradient_loss | -0.00288     |
|    std                  | 1.04         |
|    value_loss           | 6.22e+08     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 210          |
|    ep_rew_mean          | -9.92e+04    |
| time/                   |              |
|    fps                  | 196          |
|    iterations           | 5            |
|    time_elapsed         | 416          |
|    total_timesteps      | 81920        |
| train/                  |              |
|    approx_kl            | 0.0041315886 |
|    clip_fraction        | 0.0227       |
|    clip_range           | 0.2          |
|    entropy_loss         | -8.83        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0011       |
|    loss                 | 3.96e+08     |
|    n_updates            | 40           |
|    policy_gradient_loss | -0.00226     |
|    std                  | 1.06         |
|    value_loss           | 5.58e+08     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 223          |
|    ep_rew_mean          | -9.9e+04     |
| time/                   |              |
|    fps                  | 193          |
|    iterations           | 6            |
|    time_elapsed         | 509          |
|    total_timesteps      | 98304        |
| train/                  |              |
|    approx_kl            | 0.0038199988 |
|    clip_fraction        | 0.0233       |
|    clip_range           | 0.2          |
|    entropy_loss         | -8.92        |
|    explained_variance   | 5.96e-08     |
|    learning_rate        | 0.0011       |
|    loss                 | 3.72e+08     |
|    n_updates            | 50           |
|    policy_gradient_loss | -0.0022      |
|    std                  | 1.08         |
|    value_loss           | 5.96e+08     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 246          |
|    ep_rew_mean          | -9.85e+04    |
| time/                   |              |
|    fps                  | 191          |
|    iterations           | 7            |
|    time_elapsed         | 600          |
|    total_timesteps      | 114688       |
| train/                  |              |
|    approx_kl            | 0.0043451553 |
|    clip_fraction        | 0.0248       |
|    clip_range           | 0.2          |
|    entropy_loss         | -9.02        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0011       |
|    loss                 | 4.18e+08     |
|    n_updates            | 60           |
|    policy_gradient_loss | -0.00227     |
|    std                  | 1.1          |
|    value_loss           | 5.32e+08     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 256          |
|    ep_rew_mean          | -9.87e+04    |
| time/                   |              |
|    fps                  | 189          |
|    iterations           | 8            |
|    time_elapsed         | 689          |
|    total_timesteps      | 131072       |
| train/                  |              |
|    approx_kl            | 0.0049452684 |
|    clip_fraction        | 0.0326       |
|    clip_range           | 0.2          |
|    entropy_loss         | -9.12        |
|    explained_variance   | 1.79e-07     |
|    learning_rate        | 0.0011       |
|    loss                 | 2.05e+08     |
|    n_updates            | 70           |
|    policy_gradient_loss | -0.00253     |
|    std                  | 1.11         |
|    value_loss           | 4.95e+08     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 257          |
|    ep_rew_mean          | -1e+05       |
| time/                   |              |
|    fps                  | 189          |
|    iterations           | 9            |
|    time_elapsed         | 778          |
|    total_timesteps      | 147456       |
| train/                  |              |
|    approx_kl            | 0.0046811905 |
|    clip_fraction        | 0.0224       |
|    clip_range           | 0.2          |
|    entropy_loss         | -9.23        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0011       |
|    loss                 | 4.21e+08     |
|    n_updates            | 80           |
|    policy_gradient_loss | -0.00163     |
|    std                  | 1.13         |
|    value_loss           | 4.67e+08     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 259          |
|    ep_rew_mean          | -9.94e+04    |
| time/                   |              |
|    fps                  | 188          |
|    iterations           | 10           |
|    time_elapsed         | 871          |
|    total_timesteps      | 163840       |
| train/                  |              |
|    approx_kl            | 0.0044923704 |
|    clip_fraction        | 0.0295       |
|    clip_range           | 0.2          |
|    entropy_loss         | -9.33        |
|    explained_variance   | -1.19e-07    |
|    learning_rate        | 0.0011       |
|    loss                 | 3.76e+08     |
|    n_updates            | 90           |
|    policy_gradient_loss | -0.00165     |
|    std                  | 1.15         |
|    value_loss           | 4.77e+08     |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 252         |
|    ep_rew_mean          | -9.99e+04   |
| time/                   |             |
|    fps                  | 186         |
|    iterations           | 11          |
|    time_elapsed         | 964         |
|    total_timesteps      | 180224      |
| train/                  |             |
|    approx_kl            | 0.006975212 |
|    clip_fraction        | 0.0479      |
|    clip_range           | 0.2         |
|    entropy_loss         | -9.46       |
|    explained_variance   | 5.96e-08    |
|    learning_rate        | 0.0011      |
|    loss                 | 4.12e+08    |
|    n_updates            | 100         |
|    policy_gradient_loss | -0.00297    |
|    std                  | 1.18        |
|    value_loss           | 4.69e+08    |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 270         |
|    ep_rew_mean          | -9.96e+04   |
| time/                   |             |
|    fps                  | 185         |
|    iterations           | 12          |
|    time_elapsed         | 1057        |
|    total_timesteps      | 196608      |
| train/                  |             |
|    approx_kl            | 0.004900282 |
|    clip_fraction        | 0.0321      |
|    clip_range           | 0.2         |
|    entropy_loss         | -9.59       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0011      |
|    loss                 | 4.34e+08    |
|    n_updates            | 110         |
|    policy_gradient_loss | -0.00181    |
|    std                  | 1.21        |
|    value_loss           | 4.78e+08    |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 264          |
|    ep_rew_mean          | -9.93e+04    |
| time/                   |              |
|    fps                  | 185          |
|    iterations           | 13           |
|    time_elapsed         | 1148         |
|    total_timesteps      | 212992       |
| train/                  |              |
|    approx_kl            | 0.0064090374 |
|    clip_fraction        | 0.0414       |
|    clip_range           | 0.2          |
|    entropy_loss         | -9.72        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0011       |
|    loss                 | 3.74e+08     |
|    n_updates            | 120          |
|    policy_gradient_loss | -0.00238     |
|    std                  | 1.23         |
|    value_loss           | 4.46e+08     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 273          |
|    ep_rew_mean          | -9.96e+04    |
| time/                   |              |
|    fps                  | 185          |
|    iterations           | 14           |
|    time_elapsed         | 1239         |
|    total_timesteps      | 229376       |
| train/                  |              |
|    approx_kl            | 0.0056600496 |
|    clip_fraction        | 0.0447       |
|    clip_range           | 0.2          |
|    entropy_loss         | -9.84        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0011       |
|    loss                 | 2.72e+08     |
|    n_updates            | 130          |
|    policy_gradient_loss | -0.00166     |
|    std                  | 1.26         |
|    value_loss           | 4.57e+08     |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 290         |
|    ep_rew_mean          | -9.98e+04   |
| time/                   |             |
|    fps                  | 184         |
|    iterations           | 15          |
|    time_elapsed         | 1330        |
|    total_timesteps      | 245760      |
| train/                  |             |
|    approx_kl            | 0.005738034 |
|    clip_fraction        | 0.0392      |
|    clip_range           | 0.2         |
|    entropy_loss         | -9.94       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0011      |
|    loss                 | 6.98e+07    |
|    n_updates            | 140         |
|    policy_gradient_loss | -0.00178    |
|    std                  | 1.28        |
|    value_loss           | 4.09e+08    |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 289         |
|    ep_rew_mean          | -1e+05      |
| time/                   |             |
|    fps                  | 184         |
|    iterations           | 16          |
|    time_elapsed         | 1419        |
|    total_timesteps      | 262144      |
| train/                  |             |
|    approx_kl            | 0.008869385 |
|    clip_fraction        | 0.0648      |
|    clip_range           | 0.2         |
|    entropy_loss         | -10.1       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0011      |
|    loss                 | 3.4e+08     |
|    n_updates            | 150         |
|    policy_gradient_loss | -0.00232    |
|    std                  | 1.31        |
|    value_loss           | 3.77e+08    |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 284          |
|    ep_rew_mean          | -9.96e+04    |
| time/                   |              |
|    fps                  | 184          |
|    iterations           | 17           |
|    time_elapsed         | 1507         |
|    total_timesteps      | 278528       |
| train/                  |              |
|    approx_kl            | 0.0058035306 |
|    clip_fraction        | 0.0416       |
|    clip_range           | 0.2          |
|    entropy_loss         | -10.2        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0011       |
|    loss                 | 2.14e+08     |
|    n_updates            | 160          |
|    policy_gradient_loss | -0.00165     |
|    std                  | 1.34         |
|    value_loss           | 4.42e+08     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 292          |
|    ep_rew_mean          | -9.97e+04    |
| time/                   |              |
|    fps                  | 184          |
|    iterations           | 18           |
|    time_elapsed         | 1595         |
|    total_timesteps      | 294912       |
| train/                  |              |
|    approx_kl            | 0.0067226905 |
|    clip_fraction        | 0.0515       |
|    clip_range           | 0.2          |
|    entropy_loss         | -10.3        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0011       |
|    loss                 | 2.77e+08     |
|    n_updates            | 170          |
|    policy_gradient_loss | -0.00162     |
|    std                  | 1.37         |
|    value_loss           | 3.98e+08     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 271          |
|    ep_rew_mean          | -9.93e+04    |
| time/                   |              |
|    fps                  | 184          |
|    iterations           | 19           |
|    time_elapsed         | 1683         |
|    total_timesteps      | 311296       |
| train/                  |              |
|    approx_kl            | 0.0056227595 |
|    clip_fraction        | 0.0544       |
|    clip_range           | 0.2          |
|    entropy_loss         | -10.5        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0011       |
|    loss                 | 1.64e+08     |
|    n_updates            | 180          |
|    policy_gradient_loss | -0.00263     |
|    std                  | 1.4          |
|    value_loss           | 4.14e+08     |
------------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 287        |
|    ep_rew_mean          | -9.85e+04  |
| time/                   |            |
|    fps                  | 185        |
|    iterations           | 20         |
|    time_elapsed         | 1770       |
|    total_timesteps      | 327680     |
| train/                  |            |
|    approx_kl            | 0.00757847 |
|    clip_fraction        | 0.0507     |
|    clip_range           | 0.2        |
|    entropy_loss         | -10.6      |
|    explained_variance   | 0          |
|    learning_rate        | 0.0011     |
|    loss                 | 3.51e+08   |
|    n_updates            | 190        |
|    policy_gradient_loss | -0.00182   |
|    std                  | 1.43       |
|    value_loss           | 4.03e+08   |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 322         |
|    ep_rew_mean          | -9.91e+04   |
| time/                   |             |
|    fps                  | 185         |
|    iterations           | 21          |
|    time_elapsed         | 1859        |
|    total_timesteps      | 344064      |
| train/                  |             |
|    approx_kl            | 0.007351472 |
|    clip_fraction        | 0.059       |
|    clip_range           | 0.2         |
|    entropy_loss         | -10.7       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0011      |
|    loss                 | 2.43e+08    |
|    n_updates            | 200         |
|    policy_gradient_loss | -0.00188    |
|    std                  | 1.46        |
|    value_loss           | 3.85e+08    |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 351         |
|    ep_rew_mean          | -9.87e+04   |
| time/                   |             |
|    fps                  | 185         |
|    iterations           | 22          |
|    time_elapsed         | 1946        |
|    total_timesteps      | 360448      |
| train/                  |             |
|    approx_kl            | 0.011397516 |
|    clip_fraction        | 0.099       |
|    clip_range           | 0.2         |
|    entropy_loss         | -10.9       |
|    explained_variance   | -1.19e-07   |
|    learning_rate        | 0.0011      |
|    loss                 | 1.54e+08    |
|    n_updates            | 210         |
|    policy_gradient_loss | -0.00163    |
|    std                  | 1.5         |
|    value_loss           | 3.23e+08    |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 340         |
|    ep_rew_mean          | -9.9e+04    |
| time/                   |             |
|    fps                  | 185         |
|    iterations           | 23          |
|    time_elapsed         | 2034        |
|    total_timesteps      | 376832      |
| train/                  |             |
|    approx_kl            | 0.009073108 |
|    clip_fraction        | 0.0763      |
|    clip_range           | 0.2         |
|    entropy_loss         | -11.1       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0011      |
|    loss                 | 2.02e+08    |
|    n_updates            | 220         |
|    policy_gradient_loss | -0.00052    |
|    std                  | 1.54        |
|    value_loss           | 3.35e+08    |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 338          |
|    ep_rew_mean          | -9.95e+04    |
| time/                   |              |
|    fps                  | 185          |
|    iterations           | 24           |
|    time_elapsed         | 2122         |
|    total_timesteps      | 393216       |
| train/                  |              |
|    approx_kl            | 0.0076777814 |
|    clip_fraction        | 0.0732       |
|    clip_range           | 0.2          |
|    entropy_loss         | -11.2        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0011       |
|    loss                 | 1.62e+08     |
|    n_updates            | 230          |
|    policy_gradient_loss | -0.000559    |
|    std                  | 1.58         |
|    value_loss           | 3.25e+08     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 336          |
|    ep_rew_mean          | -9.94e+04    |
| time/                   |              |
|    fps                  | 185          |
|    iterations           | 25           |
|    time_elapsed         | 2210         |
|    total_timesteps      | 409600       |
| train/                  |              |
|    approx_kl            | 0.0068243826 |
|    clip_fraction        | 0.0695       |
|    clip_range           | 0.2          |
|    entropy_loss         | -11.3        |
|    explained_variance   | 1.19e-07     |
|    learning_rate        | 0.0011       |
|    loss                 | 2.94e+08     |
|    n_updates            | 240          |
|    policy_gradient_loss | -0.00142     |
|    std                  | 1.61         |
|    value_loss           | 3.38e+08     |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 331         |
|    ep_rew_mean          | -9.88e+04   |
| time/                   |             |
|    fps                  | 185         |
|    iterations           | 26          |
|    time_elapsed         | 2298        |
|    total_timesteps      | 425984      |
| train/                  |             |
|    approx_kl            | 0.010907584 |
|    clip_fraction        | 0.0818      |
|    clip_range           | 0.2         |
|    entropy_loss         | -11.5       |
|    explained_variance   | 2.38e-07    |
|    learning_rate        | 0.0011      |
|    loss                 | 2.12e+08    |
|    n_updates            | 250         |
|    policy_gradient_loss | -0.00103    |
|    std                  | 1.66        |
|    value_loss           | 3.41e+08    |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 290         |
|    ep_rew_mean          | -9.97e+04   |
| time/                   |             |
|    fps                  | 185         |
|    iterations           | 27          |
|    time_elapsed         | 2386        |
|    total_timesteps      | 442368      |
| train/                  |             |
|    approx_kl            | 0.011884324 |
|    clip_fraction        | 0.107       |
|    clip_range           | 0.2         |
|    entropy_loss         | -11.7       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0011      |
|    loss                 | 1.36e+08    |
|    n_updates            | 260         |
|    policy_gradient_loss | 0.000143    |
|    std                  | 1.71        |
|    value_loss           | 3.3e+08     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 296         |
|    ep_rew_mean          | -1e+05      |
| time/                   |             |
|    fps                  | 185         |
|    iterations           | 28          |
|    time_elapsed         | 2474        |
|    total_timesteps      | 458752      |
| train/                  |             |
|    approx_kl            | 0.006986241 |
|    clip_fraction        | 0.0599      |
|    clip_range           | 0.2         |
|    entropy_loss         | -11.8       |
|    explained_variance   | -1.19e-07   |
|    learning_rate        | 0.0011      |
|    loss                 | 4.24e+08    |
|    n_updates            | 270         |
|    policy_gradient_loss | -0.00179    |
|    std                  | 1.76        |
|    value_loss           | 4.18e+08    |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 301         |
|    ep_rew_mean          | -9.96e+04   |
| time/                   |             |
|    fps                  | 185         |
|    iterations           | 29          |
|    time_elapsed         | 2562        |
|    total_timesteps      | 475136      |
| train/                  |             |
|    approx_kl            | 0.008969065 |
|    clip_fraction        | 0.0794      |
|    clip_range           | 0.2         |
|    entropy_loss         | -12         |
|    explained_variance   | -1.19e-07   |
|    learning_rate        | 0.0011      |
|    loss                 | 2.72e+08    |
|    n_updates            | 280         |
|    policy_gradient_loss | -0.00155    |
|    std                  | 1.81        |
|    value_loss           | 3.52e+08    |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 312          |
|    ep_rew_mean          | -9.83e+04    |
| time/                   |              |
|    fps                  | 185          |
|    iterations           | 30           |
|    time_elapsed         | 2651         |
|    total_timesteps      | 491520       |
| train/                  |              |
|    approx_kl            | 0.0059288023 |
|    clip_fraction        | 0.0508       |
|    clip_range           | 0.2          |
|    entropy_loss         | -12.1        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0011       |
|    loss                 | 4.15e+08     |
|    n_updates            | 290          |
|    policy_gradient_loss | -0.00212     |
|    std                  | 1.84         |
|    value_loss           | 3.95e+08     |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 323         |
|    ep_rew_mean          | -9.81e+04   |
| time/                   |             |
|    fps                  | 185         |
|    iterations           | 31          |
|    time_elapsed         | 2739        |
|    total_timesteps      | 507904      |
| train/                  |             |
|    approx_kl            | 0.015159005 |
|    clip_fraction        | 0.203       |
|    clip_range           | 0.2         |
|    entropy_loss         | -12.3       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0011      |
|    loss                 | 1.16e+08    |
|    n_updates            | 300         |
|    policy_gradient_loss | 0.00571     |
|    std                  | 1.9         |
|    value_loss           | 3.12e+08    |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 105        |
|    ep_rew_mean          | -9.73e+04  |
| time/                   |            |
|    fps                  | 185        |
|    iterations           | 32         |
|    time_elapsed         | 2827       |
|    total_timesteps      | 524288     |
| train/                  |            |
|    approx_kl            | 0.06981461 |
|    clip_fraction        | 0.351      |
|    clip_range           | 0.2        |
|    entropy_loss         | -12.4      |
|    explained_variance   | 0          |
|    learning_rate        | 0.0011     |
|    loss                 | 1.38e+08   |
|    n_updates            | 310        |
|    policy_gradient_loss | 0.0236     |
|    std                  | 1.93       |
|    value_loss           | 3.46e+08   |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 145         |
|    ep_rew_mean          | -9.8e+04    |
| time/                   |             |
|    fps                  | 185         |
|    iterations           | 33          |
|    time_elapsed         | 2914        |
|    total_timesteps      | 540672      |
| train/                  |             |
|    approx_kl            | 0.004223479 |
|    clip_fraction        | 0.0212      |
|    clip_range           | 0.2         |
|    entropy_loss         | -12.5       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0011      |
|    loss                 | 4.18e+08    |
|    n_updates            | 320         |
|    policy_gradient_loss | -0.00241    |
|    std                  | 1.94        |
|    value_loss           | 9.51e+08    |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 177          |
|    ep_rew_mean          | -9.72e+04    |
| time/                   |              |
|    fps                  | 185          |
|    iterations           | 34           |
|    time_elapsed         | 3001         |
|    total_timesteps      | 557056       |
| train/                  |              |
|    approx_kl            | 0.0051384596 |
|    clip_fraction        | 0.0351       |
|    clip_range           | 0.2          |
|    entropy_loss         | -12.5        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0011       |
|    loss                 | 6.39e+08     |
|    n_updates            | 330          |
|    policy_gradient_loss | -0.00214     |
|    std                  | 1.97         |
|    value_loss           | 7.24e+08     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 204          |
|    ep_rew_mean          | -9.73e+04    |
| time/                   |              |
|    fps                  | 185          |
|    iterations           | 35           |
|    time_elapsed         | 3089         |
|    total_timesteps      | 573440       |
| train/                  |              |
|    approx_kl            | 0.0052791685 |
|    clip_fraction        | 0.0396       |
|    clip_range           | 0.2          |
|    entropy_loss         | -12.6        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0011       |
|    loss                 | 3.64e+08     |
|    n_updates            | 340          |
|    policy_gradient_loss | -0.00204     |
|    std                  | 2            |
|    value_loss           | 5.64e+08     |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -9.76e+04   |
| time/                   |             |
|    fps                  | 185         |
|    iterations           | 36          |
|    time_elapsed         | 3176        |
|    total_timesteps      | 589824      |
| train/                  |             |
|    approx_kl            | 0.005037917 |
|    clip_fraction        | 0.0378      |
|    clip_range           | 0.2         |
|    entropy_loss         | -12.8       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0011      |
|    loss                 | 2.07e+08    |
|    n_updates            | 350         |
|    policy_gradient_loss | -0.00201    |
|    std                  | 2.04        |
|    value_loss           | 5.18e+08    |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 228        |
|    ep_rew_mean          | -9.94e+04  |
| time/                   |            |
|    fps                  | 185        |
|    iterations           | 37         |
|    time_elapsed         | 3264       |
|    total_timesteps      | 606208     |
| train/                  |            |
|    approx_kl            | 0.00522881 |
|    clip_fraction        | 0.0409     |
|    clip_range           | 0.2        |
|    entropy_loss         | -12.9      |
|    explained_variance   | 0          |
|    learning_rate        | 0.0011     |
|    loss                 | 4.51e+08   |
|    n_updates            | 360        |
|    policy_gradient_loss | -0.00223   |
|    std                  | 2.08       |
|    value_loss           | 5.01e+08   |
----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 241          |
|    ep_rew_mean          | -9.95e+04    |
| time/                   |              |
|    fps                  | 185          |
|    iterations           | 38           |
|    time_elapsed         | 3352         |
|    total_timesteps      | 622592       |
| train/                  |              |
|    approx_kl            | 0.0052264663 |
|    clip_fraction        | 0.0447       |
|    clip_range           | 0.2          |
|    entropy_loss         | -13          |
|    explained_variance   | 0            |
|    learning_rate        | 0.0011       |
|    loss                 | 3.59e+08     |
|    n_updates            | 370          |
|    policy_gradient_loss | -0.00127     |
|    std                  | 2.12         |
|    value_loss           | 4.32e+08     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 227          |
|    ep_rew_mean          | -9.78e+04    |
| time/                   |              |
|    fps                  | 185          |
|    iterations           | 39           |
|    time_elapsed         | 3440         |
|    total_timesteps      | 638976       |
| train/                  |              |
|    approx_kl            | 0.0068876515 |
|    clip_fraction        | 0.0464       |
|    clip_range           | 0.2          |
|    entropy_loss         | -13.1        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0011       |
|    loss                 | 4.22e+08     |
|    n_updates            | 380          |
|    policy_gradient_loss | -0.002       |
|    std                  | 2.18         |
|    value_loss           | 4.37e+08     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 223          |
|    ep_rew_mean          | -9.87e+04    |
| time/                   |              |
|    fps                  | 185          |
|    iterations           | 40           |
|    time_elapsed         | 3527         |
|    total_timesteps      | 655360       |
| train/                  |              |
|    approx_kl            | 0.0042995177 |
|    clip_fraction        | 0.0299       |
|    clip_range           | 0.2          |
|    entropy_loss         | -13.3        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0011       |
|    loss                 | 2.91e+08     |
|    n_updates            | 390          |
|    policy_gradient_loss | -0.000954    |
|    std                  | 2.22         |
|    value_loss           | 4.86e+08     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 236          |
|    ep_rew_mean          | -9.87e+04    |
| time/                   |              |
|    fps                  | 185          |
|    iterations           | 41           |
|    time_elapsed         | 3617         |
|    total_timesteps      | 671744       |
| train/                  |              |
|    approx_kl            | 0.0066982205 |
|    clip_fraction        | 0.0562       |
|    clip_range           | 0.2          |
|    entropy_loss         | -13.4        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0011       |
|    loss                 | 4.38e+08     |
|    n_updates            | 400          |
|    policy_gradient_loss | -0.000813    |
|    std                  | 2.27         |
|    value_loss           | 4.51e+08     |
------------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 271        |
|    ep_rew_mean          | -9.89e+04  |
| time/                   |            |
|    fps                  | 185        |
|    iterations           | 42         |
|    time_elapsed         | 3705       |
|    total_timesteps      | 688128     |
| train/                  |            |
|    approx_kl            | 0.00905954 |
|    clip_fraction        | 0.0686     |
|    clip_range           | 0.2        |
|    entropy_loss         | -13.5      |
|    explained_variance   | 0          |
|    learning_rate        | 0.0011     |
|    loss                 | 2.63e+08   |
|    n_updates            | 410        |
|    policy_gradient_loss | -0.000131  |
|    std                  | 2.32       |
|    value_loss           | 4.34e+08   |
----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 259          |
|    ep_rew_mean          | -9.86e+04    |
| time/                   |              |
|    fps                  | 185          |
|    iterations           | 43           |
|    time_elapsed         | 3793         |
|    total_timesteps      | 704512       |
| train/                  |              |
|    approx_kl            | 0.0123052765 |
|    clip_fraction        | 0.155        |
|    clip_range           | 0.2          |
|    entropy_loss         | -13.7        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0011       |
|    loss                 | 1.1e+08      |
|    n_updates            | 420          |
|    policy_gradient_loss | 0.00256      |
|    std                  | 2.37         |
|    value_loss           | 3.52e+08     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 264          |
|    ep_rew_mean          | -9.77e+04    |
| time/                   |              |
|    fps                  | 185          |
|    iterations           | 44           |
|    time_elapsed         | 3881         |
|    total_timesteps      | 720896       |
| train/                  |              |
|    approx_kl            | 0.0067822477 |
|    clip_fraction        | 0.0414       |
|    clip_range           | 0.2          |
|    entropy_loss         | -13.8        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0011       |
|    loss                 | 2.95e+08     |
|    n_updates            | 430          |
|    policy_gradient_loss | -0.00131     |
|    std                  | 2.42         |
|    value_loss           | 4.02e+08     |
------------------------------------------
